 

stn;time;fu3010m1
SAE;201305;104.8
SAE;201306;108.4
SAE;201307;79.2
SAE;201308;113.0
SAE;201309;136.1
SAE;201310;128.2
SAE;201311;143.3
SAE;201312;140.0
SAE;201401;126.7
SAE;201402;142.2
SAE;201403;100.1
SAE;201404;105.1
SAE;201405;124.6
SAE;201406;95.0
SAE;201407;87.1
SAE;201408;124.6
SAE;201409;88.9
SAE;201410;126.7
SAE;201411;114.8
SAE;201412;118.8
SAE;201501;169.6
SAE;201502;109.4
SAE;201503;160.2
SAE;201504;146.2
SAE;201505;115.2
SAE;201506;118.8
SAE;201507;118.1
SAE;201508;90.7
SAE;201509;116.6
SAE;201510;87.8
SAE;201511;152.6
SAE;201512;121.0
SAE;201601;140.8
SAE;201602;145.1
SAE;201603;-
SAE;201604;117.0
