 

stn;time;rre150yx
SBE;1968;87.4
SBE;1969;75.0
SBE;1970;76.5
SBE;1971;63.9
SBE;1972;53.8
SBE;1973;78.1
SBE;1974;66.5
SBE;1975;73.3
SBE;1976;159.3
SBE;1977;139.2
SBE;1978;175.5
SBE;1979;113.1
SBE;1980;125.0
SBE;1981;151.5
SBE;1982;96.5
SBE;1983;121.2
SBE;1984;146.7
SBE;1985;91.6
SBE;1986;87.7
SBE;1987;124.2
SBE;1988;148.7
SBE;1989;78.8
SBE;1990;80.0
SBE;1991;144.6
SBE;1992;101.2
SBE;1993;92.2
SBE;1994;80.9
SBE;1995;65.1
SBE;1996;121.8
SBE;1997;118.5
SBE;1998;92.9
SBE;1999;126.9
SBE;2000;87.5
SBE;2001;95.3
SBE;2002;135.9
SBE;2003;98.6
SBE;2004;109.4
SBE;2005;44.0
SBE;2006;134.7
SBE;2007;59.2
SBE;2008;96.8
SBE;2009;108.4
SBE;2010;68.7
SBE;2011;82.4
SBE;2012;77.3
SBE;2013;141.9
SBE;2014;93.4
SBE;2015;60.6
SBE;2016;101.7
SBE;2017;116.3
SBE;2018;96.4
SBE;2019;91.1
SBE;2020;128.8
