 

stn;time;rhs150d0
SUS;19010101;0.0
SUS;19010102;0.0
SUS;19010103;0.0
SUS;19010104;0.0
SUS;19010105;0.0
SUS;19010106;0.0
SUS;19010107;0.0
SUS;19010108;0.0
SUS;19010109;0.0
SUS;19010110;0.0
SUS;19010111;2.8
SUS;19010112;0.0
SUS;19010113;0.0
SUS;19010114;0.0
SUS;19010115;0.0
SUS;19010116;0.0
SUS;19010117;0.0
SUS;19010118;0.0
SUS;19010119;0.0
SUS;19010120;9.7
SUS;19010121;0.0
SUS;19010122;0.0
SUS;19010123;0.0
SUS;19010124;0.0
SUS;19010125;0.0
SUS;19010126;1.5
SUS;19010127;3.9
SUS;19010128;4.4
SUS;19010129;2.9
SUS;19010130;0.0
SUS;19010131;0.0
SUS;19010201;12.1
SUS;19010202;0.0
SUS;19010203;0.0
SUS;19010204;0.0
SUS;19010205;5.1
SUS;19010206;0.0
SUS;19010207;1.0
SUS;19010208;0.0
SUS;19010209;0.0
SUS;19010210;0.0
SUS;19010211;0.0
SUS;19010212;0.3
SUS;19010213;0.0
SUS;19010214;0.0
SUS;19010215;0.0
SUS;19010216;0.4
SUS;19010217;0.3
SUS;19010218;0.0
SUS;19010219;0.0
SUS;19010220;0.0
SUS;19010221;0.0
SUS;19010222;0.0
SUS;19010223;0.0
SUS;19010224;0.0
SUS;19010225;0.0
SUS;19010226;0.0
SUS;19010227;0.0
SUS;19010228;1.4
SUS;19010301;2.7
SUS;19010302;0.0
SUS;19010303;6.0
SUS;19010304;4.5
SUS;19010305;15.2
SUS;19010306;5.9
SUS;19010307;0.0
SUS;19010308;0.0
SUS;19010309;0.0
SUS;19010310;35.1
SUS;19010311;0.0
SUS;19010312;0.0
SUS;19010313;0.0
SUS;19010314;0.0
SUS;19010315;27.4
SUS;19010316;0.0
SUS;19010317;5.7
SUS;19010318;4.4
SUS;19010319;21.8
SUS;19010320;0.0
SUS;19010321;0.0
SUS;19010322;0.0
SUS;19010323;0.0
SUS;19010324;0.0
SUS;19010325;0.0
SUS;19010326;0.0
SUS;19010327;0.0
SUS;19010328;0.0
SUS;19010329;0.0
SUS;19010330;0.0
SUS;19010331;0.4
SUS;19010401;0.0
SUS;19010402;0.0
SUS;19010403;0.0
SUS;19010404;0.7
SUS;19010405;26.9
SUS;19010406;4.7
SUS;19010407;15.8
SUS;19010408;4.7
SUS;19010409;0.0
SUS;19010410;9.1
SUS;19010411;0.0
SUS;19010412;8.4
SUS;19010413;5.0
SUS;19010414;4.2
SUS;19010415;0.0
SUS;19010416;0.0
SUS;19010417;0.0
SUS;19010418;0.0
SUS;19010419;0.0
SUS;19010420;0.0
SUS;19010421;0.0
SUS;19010422;0.0
SUS;19010423;0.0
SUS;19010424;0.0
SUS;19010425;2.3
SUS;19010426;2.3
SUS;19010427;5.8
SUS;19010428;0.0
SUS;19010429;0.0
SUS;19010430;1.8
SUS;19010501;0.0
SUS;19010502;0.0
SUS;19010503;0.0
SUS;19010504;0.0
SUS;19010505;0.0
SUS;19010506;0.0
SUS;19010507;6.6
SUS;19010508;10.7
SUS;19010509;5.0
SUS;19010510;7.1
SUS;19010511;3.4
SUS;19010512;0.0
SUS;19010513;0.0
SUS;19010514;11.2
SUS;19010515;0.0
SUS;19010516;0.0
SUS;19010517;0.0
SUS;19010518;0.0
SUS;19010519;0.0
SUS;19010520;0.0
SUS;19010521;0.0
SUS;19010522;2.5
SUS;19010523;5.6
SUS;19010524;0.0
SUS;19010525;3.1
SUS;19010526;1.5
SUS;19010527;0.0
SUS;19010528;0.4
SUS;19010529;0.0
SUS;19010530;0.0
SUS;19010531;0.0
SUS;19010601;0.0
SUS;19010602;1.7
SUS;19010603;6.2
SUS;19010604;0.4
SUS;19010605;0.0
SUS;19010606;0.0
SUS;19010607;0.0
SUS;19010608;0.0
SUS;19010609;5.2
SUS;19010610;0.9
SUS;19010611;2.6
SUS;19010612;1.0
SUS;19010613;4.5
SUS;19010614;46.5
SUS;19010615;49.4
SUS;19010616;1.9
SUS;19010617;0.0
SUS;19010618;0.0
SUS;19010619;0.0
SUS;19010620;0.0
SUS;19010621;0.0
SUS;19010622;0.0
SUS;19010623;0.0
SUS;19010624;6.5
SUS;19010625;0.0
SUS;19010626;0.0
SUS;19010627;0.0
SUS;19010628;0.4
SUS;19010629;3.1
SUS;19010630;5.2
SUS;19010701;15.1
SUS;19010702;28.3
SUS;19010703;6.2
SUS;19010704;5.0
SUS;19010705;28.9
SUS;19010706;0.0
SUS;19010707;0.3
SUS;19010708;0.0
SUS;19010709;0.0
SUS;19010710;0.0
SUS;19010711;0.0
SUS;19010712;0.0
SUS;19010713;0.0
SUS;19010714;6.9
SUS;19010715;3.1
SUS;19010716;0.0
SUS;19010717;0.0
SUS;19010718;0.0
SUS;19010719;0.0
