 

stn;time;rti150yx
FLW;1900;19000828
FLW;1901;19010615
FLW;1902;19020905
FLW;1903;19030719
FLW;1904;19040523
FLW;1905;19050811
FLW;1906;19060519
FLW;1907;19070426
FLW;1908;19080720
FLW;1909;19090630
FLW;1910;19100614
FLW;1911;19110825
FLW;1912;19120613
FLW;1913;19130719
FLW;1914;19140722
FLW;1915;19150723
FLW;1916;19160603
FLW;1917;19170516
FLW;1918;19180617
FLW;1919;19190708
FLW;1920;19200727
FLW;1921;19211102
FLW;1922;19220715
FLW;1923;19230625
FLW;1924;19240716
FLW;1925;19250709
FLW;1926;19260622
FLW;1927;19270727
FLW;1928;19280728
FLW;1929;19290819
FLW;1930;19300507
FLW;1931;19310528
FLW;1932;19320708
FLW;1933;19330729
FLW;1934;19340803
FLW;1935;19350507
FLW;1936;19360822
FLW;1937;19370715
FLW;1938;19380820
FLW;1939;19390520
FLW;1940;19400529
FLW;1941;19410204
FLW;1942;19420726
FLW;1943;19431124
FLW;1944;19441107
FLW;1945;19450808
FLW;1946;19460707
FLW;1947;19470717
FLW;1948;19480514
FLW;1949;19490519
FLW;1950;19501125
FLW;1951;19510715
FLW;1952;19520511
FLW;1953;19530621
FLW;1954;19540821
FLW;1955;19550607
FLW;1956;19560810
FLW;1957;19570710
FLW;1958;19580416
FLW;1959;19590501
FLW;1960;19600818
FLW;1961;19610712
FLW;1962;19620101
FLW;1963;19630528
FLW;1964;19640504
FLW;1965;19650610
FLW;1966;19660518
FLW;1967;19670516
FLW;1968;19680921
FLW;1969;19690820
FLW;1970;19700627
FLW;1971;19710606
FLW;1972;19721122
FLW;1973;19730623
FLW;1974;19740718
FLW;1975;19750823
FLW;1976;19760726
FLW;1977;19770731
FLW;1978;19780807
FLW;1979;19790921
FLW;1980;19800203
FLW;1981;19810718
FLW;1982;19820805
FLW;1983;19830821
FLW;1984;19840905
FLW;1985;19850507
FLW;1986;19860409
FLW;1987;19870925
FLW;1988;19880820
FLW;1989;19890731
FLW;1990;19900524
FLW;1991;19910511
FLW;1992;19920624
FLW;1993;19930705
FLW;1994;19940706
FLW;1995;19950531
FLW;1996;19960802
FLW;1997;19970828
FLW;1998;19980911
FLW;1999;19990512
FLW;2000;20000702
FLW;2001;20010715
FLW;2002;20020606
FLW;2003;20030529
FLW;2004;20040723
FLW;2005;20050821
FLW;2006;20060916
FLW;2007;20070808
FLW;2008;20080913
FLW;2009;20090717
FLW;2010;20100925
FLW;2011;20110629
FLW;2012;20120607
FLW;2013;20130531
FLW;2014;20140726
FLW;2015;20151120
FLW;2016;20160512
FLW;2017;20171214
FLW;2018;20180612
FLW;2019;20190728
FLW;2020;20200829
