 

stn;time;rsd300y0
DLMUS;1946;2
DLMUS;1947;2
DLMUS;1948;0
DLMUS;1949;0
DLMUS;1950;2
DLMUS;1951;2
DLMUS;1952;1
DLMUS;1953;1
DLMUS;1954;0
DLMUS;1955;2
DLMUS;1956;0
DLMUS;1957;0
DLMUS;1958;3
DLMUS;1959;1
DLMUS;1960;1
DLMUS;1961;0
DLMUS;1962;1
DLMUS;1963;1
DLMUS;1964;0
DLMUS;1965;2
DLMUS;1966;2
DLMUS;1967;1
DLMUS;1968;2
DLMUS;1969;1
DLMUS;1970;1
DLMUS;1971;5
DLMUS;1972;2
DLMUS;1973;4
DLMUS;1974;0
DLMUS;1975;2
DLMUS;1976;1
DLMUS;1977;2
DLMUS;1978;3
DLMUS;1979;1
DLMUS;1980;0
DLMUS;1981;2
DLMUS;1982;2
DLMUS;1983;2
DLMUS;1984;2
DLMUS;1985;1
DLMUS;1986;4
DLMUS;1987;2
DLMUS;1988;1
DLMUS;1989;2
DLMUS;1990;2
DLMUS;1991;1
DLMUS;1992;3
DLMUS;1993;0
DLMUS;1994;6
DLMUS;1995;1
DLMUS;1996;2
DLMUS;1997;0
DLMUS;1998;0
DLMUS;1999;2
DLMUS;2000;2
DLMUS;2001;0
DLMUS;2002;3
DLMUS;2003;0
DLMUS;2004;1
DLMUS;2005;0
DLMUS;2006;1
DLMUS;2007;4
DLMUS;2008;3
DLMUS;2009;2
DLMUS;2010;3
DLMUS;2011;1
DLMUS;2012;1
DLMUS;2013;4
DLMUS;2014;1
DLMUS;2015;1
