 

stn;time;breclod0
MUO;20050601;0
MUO;20050602;0
MUO;20050603;0
MUO;20050604;0
MUO;20050605;0
MUO;20050606;0
MUO;20050607;0
MUO;20050608;0
MUO;20050609;0
MUO;20050610;0
MUO;20050611;0
MUO;20050612;0
MUO;20050613;0
MUO;20050614;0
MUO;20050615;0
MUO;20050616;0
MUO;20050617;0
MUO;20050618;0
MUO;20050619;0
MUO;20050620;0
MUO;20050621;0
MUO;20050622;0
MUO;20050623;0
MUO;20050624;3
MUO;20050625;0
MUO;20050626;0
MUO;20050627;0
MUO;20050628;0
MUO;20050629;1
MUO;20050630;0
MUO;20050701;0
MUO;20050702;0
MUO;20050703;0
MUO;20050704;0
MUO;20050705;0
MUO;20050706;0
MUO;20050707;0
MUO;20050708;0
MUO;20050709;0
MUO;20050710;0
MUO;20050711;0
MUO;20050712;0
MUO;20050713;0
MUO;20050714;0
MUO;20050715;0
MUO;20050716;0
MUO;20050717;0
MUO;20050718;4
MUO;20050719;0
MUO;20050720;0
MUO;20050721;0
MUO;20050722;0
MUO;20050723;0
MUO;20050724;0
MUO;20050725;1
MUO;20050726;0
MUO;20050727;0
MUO;20050728;0
MUO;20050729;0
MUO;20050730;0
MUO;20050731;0
MUO;20050801;0
MUO;20050802;0
MUO;20050803;0
MUO;20050804;0
MUO;20050805;0
MUO;20050806;0
MUO;20050807;1
MUO;20050808;0
MUO;20050809;0
MUO;20050810;0
MUO;20050811;0
MUO;20050812;0
MUO;20050813;0
MUO;20050814;0
MUO;20050815;0
MUO;20050816;0
MUO;20050817;0
MUO;20050818;1
MUO;20050819;0
MUO;20050820;0
MUO;20050821;0
MUO;20050822;0
MUO;20050823;0
MUO;20050824;0
MUO;20050825;0
MUO;20050826;0
MUO;20050827;0
MUO;20050828;0
MUO;20050829;0
MUO;20050830;0
MUO;20050831;0
MUO;20050901;0
MUO;20050902;0
MUO;20050903;0
MUO;20050904;0
MUO;20050905;2
MUO;20050906;0
MUO;20050907;0
MUO;20050908;0
MUO;20050909;0
MUO;20050910;0
MUO;20050911;0
MUO;20050912;0
MUO;20050913;0
MUO;20050914;0
MUO;20050915;0
MUO;20050916;0
MUO;20050917;0
MUO;20050918;0
MUO;20050919;0
MUO;20050920;0
MUO;20050921;0
MUO;20050922;0
MUO;20050923;0
MUO;20050924;0
MUO;20050925;0
MUO;20050926;0
MUO;20050927;0
MUO;20050928;0
MUO;20050929;0
MUO;20050930;0
MUO;20051001;0
MUO;20051002;0
MUO;20051003;0
MUO;20051004;0
MUO;20051005;0
MUO;20051006;0
MUO;20051007;0
MUO;20051008;0
MUO;20051009;0
MUO;20051010;0
MUO;20051011;0
MUO;20051012;0
MUO;20051013;0
MUO;20051014;0
MUO;20051015;0
MUO;20051016;0
MUO;20051017;0
MUO;20051018;0
MUO;20051019;0
MUO;20051020;0
MUO;20051021;0
MUO;20051022;0
MUO;20051023;0
MUO;20051024;0
MUO;20051025;0
MUO;20051026;0
MUO;20051027;0
