 

stn;time;fu3010m1
RHF;199712;87.1
RHF;199801;109.1
RHF;199802;66.6
RHF;199803;87.1
RHF;199804;70.2
RHF;199805;72.4
RHF;199806;59.4
RHF;199807;46.4
RHF;199808;70.2
RHF;199809;63.0
RHF;199810;85.3
RHF;199811;72.4
RHF;199812;59.4
RHF;199901;70.2
RHF;199902;76.0
RHF;199903;55.4
RHF;199904;85.3
RHF;199905;38.9
RHF;199906;85.3
RHF;199907;57.2
RHF;199908;81.4
RHF;199909;48.2
RHF;199910;59.4
RHF;199911;48.2
RHF;199912;114.8
RHF;200001;59.4
RHF;200002;81.4
RHF;200003;63.0
RHF;200004;59.4
RHF;200005;59.4
RHF;200006;61.2
RHF;200007;59.4
RHF;200008;59.4
RHF;200009;51.8
RHF;200010;64.8
RHF;200011;53.6
RHF;200012;57.2
RHF;200101;85.3
RHF;200102;77.8
RHF;200103;68.4
RHF;200104;66.6
RHF;200105;61.2
RHF;200106;70.2
RHF;200107;100.1
RHF;200108;59.4
RHF;200109;57.2
RHF;200110;63.0
RHF;200111;70.2
RHF;200112;72.4
RHF;200201;96.5
RHF;200202;88.9
RHF;200203;81.4
RHF;200204;59.4
RHF;200205;51.8
RHF;200206;72.4
RHF;200207;59.4
RHF;200208;46.4
RHF;200209;42.5
RHF;200210;88.9
RHF;200211;57.2
RHF;200212;46.4
RHF;200301;111.2
RHF;200302;61.2
RHF;200303;66.6
RHF;200304;77.8
RHF;200305;81.4
RHF;200306;74.2
RHF;200307;77.8
RHF;200308;81.4
RHF;200309;53.6
RHF;200310;81.4
RHF;200311;72.4
RHF;200312;77.8
RHF;200401;96.5
RHF;200402;100.1
RHF;200403;76.0
RHF;200404;77.8
RHF;200405;70.2
RHF;200406;61.2
RHF;200407;85.3
RHF;200408;111.2
RHF;200409;72.4
RHF;200410;55.4
RHF;200411;76.0
RHF;200412;88.9
RHF;200501;83.2
RHF;200502;88.9
RHF;200503;66.6
RHF;200504;66.6
RHF;200505;85.3
RHF;200506;81.4
RHF;200507;74.2
RHF;200508;61.2
RHF;200509;50.0
RHF;200510;51.8
RHF;200511;59.4
