 

stn;time;rre150y0
DLVIS;1947;875.1
DLVIS;1948;810.4
DLVIS;1949;676.8
DLVIS;1950;981.7
DLVIS;1951;954.3
DLVIS;1952;1165.8
DLVIS;1953;777.6
DLVIS;1954;975.4
DLVIS;1955;993.4
DLVIS;1956;944.3
DLVIS;1957;770.3
DLVIS;1958;1043.9
DLVIS;1959;737.6
DLVIS;1960;949.7
DLVIS;1961;896.8
DLVIS;1962;878.1
DLVIS;1963;833.7
DLVIS;1964;810.2
DLVIS;1965;1243.1
DLVIS;1966;1111.3
DLVIS;1967;906.0
DLVIS;1968;1036.1
DLVIS;1969;988.0
DLVIS;1970;1048.9
DLVIS;1971;629.4
DLVIS;1972;771.2
DLVIS;1973;884.4
DLVIS;1974;872.6
DLVIS;1975;847.6
DLVIS;1976;674.6
DLVIS;1977;1092.7
DLVIS;1978;955.7
DLVIS;1979;975.7
DLVIS;1980;891.7
DLVIS;1981;1150.5
DLVIS;1982;1003.2
DLVIS;1983;824.7
DLVIS;1984;837.3
DLVIS;1985;657.2
DLVIS;1986;1152.9
DLVIS;1987;830.5
DLVIS;1988;963.7
DLVIS;1989;779.2
DLVIS;1990;896.2
DLVIS;1991;612.3
DLVIS;1992;873.8
DLVIS;1993;814.0
DLVIS;1994;913.1
DLVIS;1995;1040.4
DLVIS;1996;904.2
DLVIS;1997;792.8
DLVIS;1998;842.5
DLVIS;1999;1123.3
DLVIS;2000;909.5
DLVIS;2001;1122.7
DLVIS;2002;1127.8
DLVIS;2003;662.6
DLVIS;2004;926.8
DLVIS;2005;743.6
DLVIS;2006;885.5
DLVIS;2007;962.0
DLVIS;2008;842.3
DLVIS;2009;935.7
DLVIS;2010;830.6
DLVIS;2011;706.3
DLVIS;2012;923.2
DLVIS;2013;849.6
DLVIS;2014;800.3
DLVIS;2015;767.5
DLVIS;2016;863.8
DLVIS;2017;791.7
DLVIS;2018;910.1
DLVIS;2019;963.5
DLVIS;2020;765.6
