 

stn;time;rre003mx
VDGEN;201301;16.4
VDGEN;201302;40.8
VDGEN;201303;35.4
VDGEN;201304;34.9
VDGEN;201305;34.3
VDGEN;201306;42.7
VDGEN;201307;76.4
VDGEN;201308;28.2
VDGEN;201309;40.3
VDGEN;201310;31.2
VDGEN;201311;56.2
VDGEN;201312;55.6
VDGEN;201401;44.5
VDGEN;201402;37.4
VDGEN;201403;26.2
VDGEN;201404;12.2
VDGEN;201405;43.5
VDGEN;201406;34.6
VDGEN;201407;29.8
VDGEN;201408;25.8
VDGEN;201409;31.7
VDGEN;201410;61.0
VDGEN;201411;49.2
VDGEN;201412;16.9
VDGEN;201501;33.0
VDGEN;201502;31.5
VDGEN;201503;57.0
VDGEN;201504;27.0
VDGEN;201505;99.2
VDGEN;201506;25.3
VDGEN;201507;40.5
VDGEN;201508;46.3
VDGEN;201509;78.9
VDGEN;201510;25.7
VDGEN;201511;74.2
VDGEN;201512;13.7
VDGEN;201601;51.5
VDGEN;201602;54.2
VDGEN;201603;38.9
VDGEN;201604;41.0
VDGEN;201605;45.6
VDGEN;201606;51.9
VDGEN;201607;30.7
VDGEN;201608;12.3
VDGEN;201609;27.2
VDGEN;201610;33.8
VDGEN;201611;56.0
VDGEN;201612;0.0
VDGEN;201701;13.0
VDGEN;201702;36.6
VDGEN;201703;58.7
VDGEN;201704;25.4
VDGEN;201705;30.7
VDGEN;201706;35.2
VDGEN;201707;41.6
VDGEN;201708;42.0
VDGEN;201709;26.8
VDGEN;201710;14.7
VDGEN;201711;46.7
VDGEN;201712;78.7
VDGEN;201801;86.5
VDGEN;201802;24.4
VDGEN;201803;30.6
VDGEN;201804;21.7
VDGEN;201805;34.5
VDGEN;201806;59.9
VDGEN;201807;32.9
VDGEN;201808;10.0
VDGEN;201809;2.2
VDGEN;201810;14.3
VDGEN;201811;25.3
VDGEN;201812;50.2
VDGEN;201901;28.8
VDGEN;201902;20.8
VDGEN;201903;49.2
VDGEN;201904;28.8
VDGEN;201905;26.8
VDGEN;201906;13.8
VDGEN;201907;68.2
VDGEN;201908;36.4
VDGEN;201909;17.2
VDGEN;201910;62.6
VDGEN;201911;68.0
VDGEN;201912;76.0
VDGEN;202001;36.8
VDGEN;202002;48.0
VDGEN;202003;49.4
VDGEN;202004;43.0
VDGEN;202005;48.0
VDGEN;202006;37.0
VDGEN;202007;15.0
VDGEN;202008;39.6
VDGEN;202009;31.0
VDGEN;202010;67.2
VDGEN;202011;16.2
VDGEN;202012;28.4
VDGEN;202101;60.2
VDGEN;202102;41.6
VDGEN;202103;36.6
VDGEN;202104;28.0
VDGEN;202105;42.0
