 

stn;time;rzz150mx
IYLAD;200612;1.0
IYLAD;200701;1.4
IYLAD;200702;0.5
IYLAD;200703;0.7
IYLAD;200704;0.4
IYLAD;200705;3.4
IYLAD;200706;10.7
IYLAD;200707;5.5
IYLAD;200708;8.8
IYLAD;200709;2.3
IYLAD;200710;4.3
IYLAD;200711;0.8
IYLAD;200712;0.6
IYLAD;200801;0.6
IYLAD;200802;0.4
IYLAD;200803;0.6
IYLAD;200804;0.9
IYLAD;200805;1.7
IYLAD;200806;9.3
IYLAD;200807;5.9
IYLAD;200808;12.4
IYLAD;200809;3.6
IYLAD;200810;2.2
IYLAD;200811;1.3
IYLAD;200812;1.2
IYLAD;200901;1.0
IYLAD;200902;1.0
IYLAD;200903;0.6
IYLAD;200904;1.1
IYLAD;200905;3.0
IYLAD;200906;3.5
IYLAD;200907;7.6
IYLAD;200908;4.6
IYLAD;200909;5.8
IYLAD;200910;1.4
IYLAD;200911;1.6
IYLAD;200912;0.8
IYLAD;201001;0.4
IYLAD;201002;8.4
IYLAD;201003;2.1
IYLAD;201004;0.8
IYLAD;201005;5.6
IYLAD;201006;8.1
IYLAD;201007;8.5
IYLAD;201008;6.6
IYLAD;201009;2.3
IYLAD;201010;1.0
IYLAD;201011;0.9
IYLAD;201012;2.3
IYLAD;201101;0.3
IYLAD;201102;0.3
IYLAD;201103;0.4
IYLAD;201104;0.7
IYLAD;201105;3.2
IYLAD;201106;3.4
IYLAD;201107;7.5
IYLAD;201108;5.3
IYLAD;201109;8.0
IYLAD;201110;2.9
IYLAD;201111;0.9
IYLAD;201112;1.2
IYLAD;201201;1.0
IYLAD;201202;0.2
IYLAD;201203;0.7
IYLAD;201204;1.2
IYLAD;201205;1.1
IYLAD;201206;4.3
IYLAD;201207;8.1
IYLAD;201208;5.2
IYLAD;201209;2.8
IYLAD;201210;1.6
IYLAD;201211;2.2
IYLAD;201212;0.5
IYLAD;201301;0.4
IYLAD;201302;0.5
IYLAD;201303;1.2
IYLAD;201304;2.6
IYLAD;201305;2.1
IYLAD;201306;8.6
IYLAD;201307;6.0
IYLAD;201308;8.3
IYLAD;201309;2.9
IYLAD;201310;2.4
IYLAD;201311;1.4
IYLAD;201312;3.4
IYLAD;201401;0.9
IYLAD;201402;0.7
IYLAD;201403;0.8
IYLAD;201404;0.9
IYLAD;201405;2.0
IYLAD;201406;5.2
IYLAD;201407;2.5
IYLAD;201408;6.3
IYLAD;201409;2.0
IYLAD;201410;1.5
IYLAD;201411;1.7
IYLAD;201412;0.8
IYLAD;201501;0.9
IYLAD;201502;0.3
IYLAD;201503;0.8
IYLAD;201504;1.5
