 

stn;time;rhh150yx
SGWIL;1994;19.7
SGWIL;1995;26.4
SGWIL;1996;31.6
SGWIL;1997;14.0
SGWIL;1998;12.8
SGWIL;1999;22.4
SGWIL;2000;22.5
SGWIL;2001;13.5
SGWIL;2002;16.2
SGWIL;2003;11.5
SGWIL;2004;24.1
SGWIL;2005;15.6
SGWIL;2006;21.4
SGWIL;2007;34.3
SGWIL;2008;16.7
SGWIL;2009;17.2
SGWIL;2010;15.3
SGWIL;2011;35.4
SGWIL;2012;16.9
SGWIL;2013;19.7
SGWIL;2014;18.0
SGWIL;2015;40.0
SGWIL;2016;15.5
SGWIL;2017;21.6
SGWIL;2018;19.8
SGWIL;2019;19.7
SGWIL;2020;14.8
