 

stn;time;rre150y0
DLROT;1941;816.4
DLROT;1942;674.0
DLROT;1943;643.7
DLROT;1944;805.4
DLROT;1945;770.0
DLROT;1946;737.0
DLROT;1947;674.0
DLROT;1948;630.6
DLROT;1949;531.9
DLROT;1950;796.6
DLROT;1951;799.7
DLROT;1952;905.0
DLROT;1953;711.2
DLROT;1954;789.7
DLROT;1955;763.8
DLROT;1956;745.5
DLROT;1957;641.2
DLROT;1958;929.7
DLROT;1959;652.3
DLROT;1960;882.4
DLROT;1961;714.6
DLROT;1962;719.0
DLROT;1963;823.4
DLROT;1964;663.9
DLROT;1965;1146.3
DLROT;1966;975.7
DLROT;1967;774.4
DLROT;1968;1012.1
DLROT;1969;922.7
DLROT;1970;927.3
DLROT;1971;600.6
DLROT;1972;771.9
DLROT;1973;788.2
DLROT;1974;860.6
DLROT;1975;771.6
DLROT;1976;636.2
DLROT;1977;1027.2
