 

stn;time;rre150yx
SUA;1969;24.7
SUA;1970;40.2
SUA;1971;36.5
SUA;1972;44.7
SUA;1973;51.6
SUA;1974;38.0
SUA;1975;45.6
SUA;1976;52.9
SUA;1977;71.6
SUA;1978;79.8
SUA;1979;84.1
SUA;1980;34.4
SUA;1981;55.7
SUA;1982;80.2
SUA;1983;55.6
SUA;1984;123.7
SUA;1985;88.2
SUA;1986;62.5
SUA;1987;67.2
SUA;1988;48.9
SUA;1989;39.2
SUA;1990;33.1
SUA;1991;72.9
SUA;1992;55.6
SUA;1993;57.8
SUA;1994;30.9
SUA;1995;46.6
SUA;1996;41.7
SUA;1997;50.4
SUA;1998;46.9
SUA;1999;67.5
SUA;2000;55.2
SUA;2001;56.2
SUA;2002;40.2
SUA;2003;54.0
SUA;2004;45.7
SUA;2005;48.3
SUA;2006;40.2
SUA;2007;42.5
SUA;2008;53.2
SUA;2009;64.1
SUA;2010;33.2
SUA;2011;46.0
SUA;2012;58.5
SUA;2013;49.1
SUA;2014;43.6
SUA;2015;47.6
SUA;2016;68.4
SUA;2017;93.8
SUA;2018;34.6
SUA;2019;49.0
SUA;2020;47.8
