 

stn;time;tre200y0
SMA;1864;7.7
SMA;1865;9.4
SMA;1866;9.8
SMA;1867;9.1
SMA;1868;10.2
SMA;1869;9.2
SMA;1870;8.4
SMA;1871;7.9
SMA;1872;9.8
SMA;1873;9.5
SMA;1874;8.6
SMA;1875;8.7
SMA;1876;9.0
SMA;1877;9.1
SMA;1878;8.3
SMA;1879;7.2
SMA;1880;9.1
SMA;1881;8.6
SMA;1882;8.8
SMA;1883;8.2
SMA;1884;8.9
SMA;1885;8.5
SMA;1886;8.6
SMA;1887;7.2
SMA;1888;7.5
SMA;1889;7.6
SMA;1890;7.3
SMA;1891;7.7
SMA;1892;8.8
SMA;1893;9.0
SMA;1894;8.7
SMA;1895;8.3
SMA;1896;7.9
SMA;1897;8.9
SMA;1898;9.2
SMA;1899;9.2
SMA;1900;9.2
SMA;1901;8.1
SMA;1902;8.3
SMA;1903;8.6
SMA;1904;9.2
SMA;1905;8.5
SMA;1906;8.8
SMA;1907;8.5
SMA;1908;8.1
SMA;1909;8.0
SMA;1910;8.6
SMA;1911;9.6
SMA;1912;8.4
SMA;1913;8.9
SMA;1914;8.4
SMA;1915;8.5
SMA;1916;9.0
SMA;1917;8.0
SMA;1918;8.8
SMA;1919;8.3
SMA;1920;9.3
SMA;1921;9.6
SMA;1922;8.2
SMA;1923;9.1
SMA;1924;8.2
SMA;1925;8.7
SMA;1926;9.3
SMA;1927;8.9
SMA;1928;9.6
SMA;1929;8.5
SMA;1930;9.6
SMA;1931;8.3
SMA;1932;8.7
SMA;1933;8.5
SMA;1934;9.8
SMA;1935;9.0
SMA;1936;9.3
SMA;1937;9.5
SMA;1938;9.1
SMA;1939;8.8
SMA;1940;8.0
SMA;1941;8.3
SMA;1942;8.8
SMA;1943;10.0
SMA;1944;9.0
SMA;1945;9.8
SMA;1946;9.4
SMA;1947;10.3
SMA;1948;9.8
SMA;1949;10.1
SMA;1950;9.2
SMA;1951;8.9
SMA;1952;8.8
SMA;1953;8.7
SMA;1954;8.3
SMA;1955;8.3
SMA;1956;7.3
SMA;1957;8.8
SMA;1958;8.8
SMA;1959;9.5
SMA;1960;8.9
SMA;1961;9.7
SMA;1962;7.9
SMA;1963;7.6
SMA;1964;8.7
SMA;1965;7.8
SMA;1966;9.0
SMA;1967;8.9
SMA;1968;8.4
SMA;1969;8.2
SMA;1970;8.2
SMA;1971;8.5
SMA;1972;8.2
SMA;1973;8.3
SMA;1974;9.1
SMA;1975;8.9
SMA;1976;8.9
SMA;1977;9.1
SMA;1978;8.0
SMA;1979;8.6
SMA;1980;8.0
SMA;1981;8.7
SMA;1982;9.3
SMA;1983;9.4
SMA;1984;8.5
SMA;1985;8.3
SMA;1986;8.4
SMA;1987;8.3
SMA;1988;9.4
SMA;1989;9.6
SMA;1990;9.9
SMA;1991;8.9
SMA;1992;9.5
SMA;1993;9.1
SMA;1994;10.5
SMA;1995;9.2
SMA;1996;8.2
SMA;1997;9.5
SMA;1998;9.6
SMA;1999;9.5
SMA;2000;10.4
SMA;2001;9.6
SMA;2002;10.4
SMA;2003;10.2
SMA;2004;9.4
SMA;2005;9.2
SMA;2006;9.8
SMA;2007;10.1
SMA;2008;9.6
SMA;2009;9.9
SMA;2010;8.8
SMA;2011;10.5
SMA;2012;9.7
SMA;2013;9.1
SMA;2014;10.6
SMA;2015;10.6
SMA;2016;9.9
SMA;2017;10.2
SMA;2018;11.1
SMA;2019;10.5
SMA;2020;10.9
