 

stn;time;rre003mx
MUT;190101;21.5
MUT;190102;7.3
MUT;190103;34.5
MUT;190104;58.7
MUT;190105;12.3
MUT;190106;45.3
MUT;190107;31.9
MUT;190108;24.3
MUT;190109;48.3
MUT;190110;18.7
MUT;190111;22.2
MUT;190112;18.7
MUT;190201;12.9
MUT;190202;29.8
MUT;190203;32.5
MUT;190204;35.8
MUT;190205;50.5
MUT;190206;11.2
MUT;190207;20.7
MUT;190208;58.8
MUT;190209;32.2
MUT;190210;22.7
MUT;190211;18.9
MUT;190212;11.9
MUT;190301;20.3
MUT;190302;27.2
MUT;190303;14.9
MUT;190304;20.1
MUT;190305;43.9
MUT;190306;40.0
MUT;190307;33.5
MUT;190308;64.9
MUT;190309;29.6
MUT;190310;25.0
MUT;190311;33.6
MUT;190312;36.1
MUT;190401;11.6
MUT;190402;48.1
MUT;190403;9.7
MUT;190404;16.7
MUT;190405;27.0
MUT;190406;42.6
MUT;190407;29.5
MUT;190408;47.6
MUT;190409;34.3
MUT;190410;17.6
MUT;190411;16.2
MUT;190412;42.1
MUT;190501;17.6
MUT;190502;6.7
MUT;190503;40.8
MUT;190504;27.3
MUT;190505;23.1
MUT;190506;50.1
MUT;190507;53.9
MUT;190508;51.2
MUT;190509;55.3
MUT;190510;27.0
MUT;190511;44.1
MUT;190512;26.8
MUT;190601;26.5
MUT;190602;30.2
MUT;190603;17.4
MUT;190604;15.9
MUT;190605;53.9
MUT;190606;34.4
MUT;190607;32.1
MUT;190608;20.2
MUT;190609;14.5
MUT;190610;30.3
MUT;190611;41.4
MUT;190612;14.9
MUT;190701;16.2
MUT;190702;18.4
MUT;190703;24.3
MUT;190704;16.2
MUT;190705;30.0
MUT;190706;42.2
MUT;190707;52.1
MUT;190708;21.5
MUT;190709;30.3
MUT;190710;25.6
MUT;190711;14.5
MUT;190712;31.4
MUT;190801;10.4
MUT;190802;26.1
MUT;190803;19.1
MUT;190804;19.5
MUT;190805;46.4
MUT;190806;44.0
MUT;190807;44.5
MUT;190808;52.8
MUT;190809;68.4
MUT;190810;8.6
MUT;190811;21.8
MUT;190812;14.8
MUT;190901;8.3
MUT;190902;46.3
MUT;190903;16.8
MUT;190904;27.3
MUT;190905;15.3
MUT;190906;50.0
MUT;190907;38.5
MUT;190908;21.2
MUT;190909;30.5
MUT;190910;46.5
MUT;190911;29.0
MUT;190912;64.2
MUT;191001;93.9
MUT;191002;21.3
MUT;191003;15.6
MUT;191004;12.7
MUT;191005;38.7
MUT;191006;56.9
MUT;191007;53.1
MUT;191008;49.3
MUT;191009;26.5
MUT;191010;12.2
MUT;191011;48.1
MUT;191012;55.8
MUT;191101;4.8
MUT;191102;21.5
MUT;191103;33.6
MUT;191104;22.0
MUT;191105;21.9
MUT;191106;41.3
MUT;191107;7.0
MUT;191108;29.2
MUT;191109;46.4
MUT;191110;33.0
MUT;191111;47.4
MUT;191112;30.7
MUT;191201;20.4
MUT;191202;17.8
MUT;191203;19.6
MUT;191204;14.5
MUT;191205;19.4
MUT;191206;31.8
MUT;191207;46.5
MUT;191208;32.8
MUT;191209;16.2
MUT;191210;60.7
MUT;191211;25.5
MUT;191212;13.9
MUT;191301;18.2
MUT;191302;29.6
MUT;191303;36.7
MUT;191304;18.7
MUT;191305;18.1
MUT;191306;21.4
MUT;191307;20.8
MUT;191308;18.7
MUT;191309;31.8
MUT;191310;12.3
MUT;191311;55.8
MUT;191312;20.8
MUT;191401;24.8
MUT;191402;19.2
MUT;191403;43.1
MUT;191404;25.1
MUT;191405;52.8
MUT;191406;25.9
MUT;191407;36.2
MUT;191408;57.3
MUT;191409;33.0
MUT;191410;23.7
MUT;191411;24.6
MUT;191412;43.8
MUT;191501;14.8
MUT;191502;20.7
MUT;191503;27.5
MUT;191504;41.8
MUT;191505;32.4
MUT;191506;40.1
MUT;191507;45.0
MUT;191508;49.0
MUT;191509;47.3
MUT;191510;20.0
MUT;191511;62.1
MUT;191512;48.3
MUT;191601;8.9
MUT;191602;39.5
MUT;191603;22.0
MUT;191604;30.3
MUT;191605;21.6
MUT;191606;51.9
MUT;191607;55.4
MUT;191608;70.0
MUT;191609;19.5
MUT;191610;28.1
MUT;191611;29.1
MUT;191612;49.8
MUT;191701;21.7
MUT;191702;11.1
MUT;191703;33.5
MUT;191704;36.6
MUT;191705;38.4
MUT;191706;32.8
MUT;191707;59.5
MUT;191708;47.7
MUT;191709;29.1
MUT;191710;41.6
MUT;191711;34.2
MUT;191712;10.4
MUT;191801;18.9
MUT;191802;18.6
MUT;191803;34.6
MUT;191804;26.8
MUT;191805;25.8
MUT;191806;47.2
MUT;191807;28.8
MUT;191808;20.4
MUT;191809;59.6
MUT;191810;31.7
MUT;191811;23.5
MUT;191812;76.5
MUT;191901;17.7
MUT;191902;42.1
MUT;191903;53.1
MUT;191904;58.9
MUT;191905;18.8
MUT;191906;43.8
MUT;191907;38.8
MUT;191908;23.2
MUT;191909;20.8
MUT;191910;26.2
MUT;191911;38.1
MUT;191912;43.3
MUT;192001;41.3
MUT;192002;6.0
MUT;192003;24.3
MUT;192004;29.6
MUT;192005;24.0
MUT;192006;45.4
MUT;192007;35.5
MUT;192008;27.9
MUT;192009;39.0
MUT;192010;11.2
MUT;192011;5.1
MUT;192012;17.0
MUT;192101;18.4
MUT;192102;9.0
MUT;192103;10.7
MUT;192104;41.4
MUT;192105;17.4
MUT;192106;14.9
MUT;192107;64.8
MUT;192108;76.4
MUT;192109;67.9
MUT;192110;20.6
MUT;192111;24.0
MUT;192112;16.7
MUT;192201;33.0
MUT;192202;37.4
MUT;192203;34.7
MUT;192204;43.3
MUT;192205;17.1
MUT;192206;16.2
MUT;192207;37.1
MUT;192208;31.4
MUT;192209;36.9
MUT;192210;33.1
MUT;192211;41.4
MUT;192212;56.6
MUT;192301;39.2
MUT;192302;27.0
MUT;192303;21.0
MUT;192304;23.1
MUT;192305;62.7
MUT;192306;34.6
MUT;192307;25.2
MUT;192308;21.6
MUT;192309;51.0
MUT;192310;86.5
MUT;192311;63.1
MUT;192312;38.9
MUT;192401;48.2
MUT;192402;5.0
MUT;192403;22.9
MUT;192404;25.9
MUT;192405;91.4
MUT;192406;33.9
MUT;192407;33.3
MUT;192408;23.3
MUT;192409;42.8
MUT;192410;52.5
MUT;192411;17.6
MUT;192412;14.2
MUT;192501;12.5
MUT;192502;25.2
MUT;192503;12.1
MUT;192504;18.8
MUT;192505;25.5
MUT;192506;34.1
MUT;192507;29.3
MUT;192508;48.5
MUT;192509;47.4
MUT;192510;61.9
MUT;192511;21.7
MUT;192512;70.3
MUT;192601;38.3
MUT;192602;23.2
MUT;192603;46.4
MUT;192604;30.2
