 

stn;time;rsd300y0
COM;1900;12
COM;1901;12
COM;1902;9
COM;1903;12
COM;1904;4
COM;1905;12
COM;1906;9
COM;1907;10
COM;1908;11
COM;1909;14
COM;1910;12
COM;1911;8
COM;1912;6
COM;1913;15
COM;1914;16
COM;1915;9
COM;1916;22
COM;1917;13
COM;1918;13
COM;1919;8
COM;1920;12
COM;1921;7
COM;1922;14
COM;1923;12
COM;1924;15
COM;1925;13
COM;1926;15
COM;1927;17
COM;1928;16
COM;1929;10
COM;1930;10
COM;1931;11
COM;1932;13
COM;1933;7
COM;1934;14
COM;1935;20
COM;1936;10
COM;1937;11
COM;1938;8
COM;1939;19
COM;1940;8
COM;1941;10
COM;1942;15
COM;1943;8
COM;1944;8
COM;1945;10
COM;1946;13
COM;1947;10
COM;1948;9
COM;1949;4
COM;1950;9
COM;1951;25
COM;1952;13
COM;1953;10
COM;1954;12
COM;1955;4
COM;1956;18
COM;1957;13
COM;1958;9
COM;1959;9
COM;1960;20
COM;1961;12
COM;1962;2
COM;1963;15
COM;1964;5
COM;1965;8
COM;1966;10
COM;1967;13
COM;1968;17
COM;1969;11
COM;1970;8
COM;1971;7
COM;1972;6
COM;1973;8
COM;1974;6
COM;1975;16
COM;1976;12
