 

stn;time;hns000mx
SON;201111;0
SON;201112;10
SON;201201;36
SON;201202;5
SON;201203;0
SON;201204;6
SON;201205;0
SON;201206;0
SON;201207;0
SON;201208;0
SON;201209;0
SON;201210;3
SON;201211;0
SON;201212;7
SON;201301;20
SON;201302;20
SON;201303;28
SON;201304;0
SON;201305;0
SON;201306;0
SON;201307;0
SON;201308;0
SON;201309;0
SON;201310;5
SON;201311;23
SON;201312;21
SON;201401;32
SON;201402;24
SON;201403;7
SON;201404;0
SON;201405;0
SON;201406;0
SON;201407;0
SON;201408;0
SON;201409;0
SON;201410;0
SON;201411;3
SON;201412;2
SON;201501;32
SON;201502;55
SON;201503;2
SON;201504;0
SON;201505;0
SON;201506;0
SON;201507;0
SON;201508;0
SON;201509;0
SON;201510;0
SON;201511;0
SON;201512;0
SON;201601;12
SON;201602;17
SON;201603;40
SON;201604;0
SON;201605;0
SON;201606;0
SON;201607;0
