 

stn;time;rti150yx
MES;1900;19000824
MES;1901;19010614
MES;1902;19020820
MES;1903;19030501
MES;1904;19040913
MES;1905;19050705
MES;1906;19061107
MES;1907;19070622
MES;1908;19080830
MES;1909;19091028
MES;1910;19100622
MES;1911;19110821
MES;1912;19121030
MES;1913;19131028
MES;1914;19141031
MES;1915;19150723
MES;1916;19160919
MES;1917;19171010
MES;1918;19180302
MES;1919;19190701
MES;1920;19200919
MES;1921;19210810
MES;1922;19221230
MES;1923;19231013
MES;1924;19240813
MES;1925;19250215
MES;1926;19261031
MES;1927;19271109
MES;1928;19280829
MES;1929;19291019
MES;1930;19300723
MES;1931;19311025
MES;1932;19320620
MES;1933;19331008
MES;1934;19341114
MES;1935;19351004
MES;1936;19360711
MES;1937;19371023
MES;1938;19380602
MES;1939;19390804
MES;1940;19400909
MES;1941;19410528
MES;1942;19420803
MES;1943;19430925
MES;1944;19440902
MES;1945;19450521
MES;1946;19460601
MES;1947;19471128
MES;1948;19480809
MES;1949;19490102
MES;1950;19500915
MES;1951;19510808
MES;1952;19520401
MES;1953;19530821
MES;1954;19541209
MES;1955;19551021
MES;1956;19560827
MES;1957;19571106
MES;1958;19580921
MES;1959;19591028
MES;1960;19600916
MES;1961;19610103
MES;1962;19620904
MES;1963;19630817
MES;1964;19640419
MES;1965;19650910
MES;1966;19660618
MES;1967;19670803
MES;1968;19681102
MES;1969;19691112
MES;1970;19700419
MES;1971;19710826
MES;1972;19720102
MES;1973;19731221
MES;1974;19740626
MES;1975;19750405
MES;1976;19761029
MES;1977;19770817
MES;1978;19780807
MES;1979;19790731
MES;1980;19800708
MES;1981;19810330
MES;1982;19820906
MES;1983;19830910
MES;1984;19840905
MES;1985;19850805
MES;1986;19860811
MES;1987;19870717
MES;1988;19880820
MES;1989;19890404
MES;1990;19900605
MES;1991;19910926
MES;1992;19920829
MES;1993;19930923
MES;1994;19940912
MES;1995;19950610
MES;1996;19960707
MES;1997;19971106
MES;1998;19980427
MES;1999;19991003
MES;2000;20000710
MES;2001;20010610
MES;2002;20021114
MES;2003;20031031
MES;2004;20040708
MES;2005;20050911
MES;2006;20061208
MES;2007;20070620
MES;2008;20080904
MES;2009;20090717
MES;2010;20100502
MES;2011;20110717
MES;2012;20120603
MES;2013;20131225
MES;2014;20141104
MES;2015;20150116
MES;2016;20160616
MES;2017;20170808
MES;2018;20181027
MES;2019;20190611
MES;2020;20201002
