 

stn;time;fu3010m1
IYGRS;200311;29.5
IYGRS;200312;37.1
IYGRS;200401;46.8
IYGRS;200402;39.2
IYGRS;200403;27.7
IYGRS;200404;31.0
IYGRS;200405;32.0
IYGRS;200406;38.5
IYGRS;200407;33.8
IYGRS;200408;29.5
IYGRS;200409;43.6
IYGRS;200410;38.5
IYGRS;200411;38.5
IYGRS;200412;31.3
IYGRS;200501;50.0
IYGRS;200502;32.0
IYGRS;200503;31.7
IYGRS;200504;35.6
IYGRS;200505;31.7
IYGRS;200506;32.8
IYGRS;200507;34.6
IYGRS;200508;28.8
IYGRS;200509;46.1
IYGRS;200510;23.4
IYGRS;200511;30.6
IYGRS;200512;42.1
IYGRS;200601;34.9
IYGRS;200602;33.1
IYGRS;200603;33.5
IYGRS;200604;34.9
IYGRS;200605;34.6
IYGRS;200606;35.6
IYGRS;200607;36.0
IYGRS;200608;29.5
IYGRS;200609;40.0
IYGRS;200610;39.6
IYGRS;200611;42.1
IYGRS;200612;33.8
IYGRS;200701;55.4
IYGRS;200702;28.8
IYGRS;200703;42.1
IYGRS;200704;24.5
IYGRS;200705;56.2
IYGRS;200706;33.8
IYGRS;200707;31.7
IYGRS;200708;28.4
IYGRS;200709;30.6
IYGRS;200710;31.0
IYGRS;200711;51.5
IYGRS;200712;29.2
IYGRS;200801;31.7
IYGRS;200802;25.6
IYGRS;200803;48.2
IYGRS;200804;36.4
IYGRS;200805;33.8
IYGRS;200806;29.5
IYGRS;200807;48.6
IYGRS;200808;28.8
IYGRS;200809;33.8
IYGRS;200810;37.1
IYGRS;200811;46.4
