 

stn;time;rre150yx
CDF;1900;49.5
CDF;1901;48.4
CDF;1902;62.2
CDF;1903;60.9
CDF;1904;37.7
CDF;1905;43.5
CDF;1906;71.9
CDF;1907;45.7
CDF;1908;53.6
CDF;1909;51.2
CDF;1910;98.5
CDF;1911;38.7
CDF;1912;55.6
CDF;1913;45.8
CDF;1914;95.4
CDF;1915;63.1
CDF;1916;56.5
CDF;1917;47.0
CDF;1918;72.5
CDF;1919;51.5
CDF;1920;39.9
CDF;1921;62.1
CDF;1922;55.2
CDF;1923;43.0
CDF;1924;55.0
CDF;1925;45.0
CDF;1926;54.5
CDF;1927;47.0
CDF;1928;46.4
CDF;1929;43.5
CDF;1930;78.6
CDF;1931;55.6
CDF;1932;50.6
CDF;1933;38.0
CDF;1934;42.3
CDF;1935;86.6
CDF;1936;70.7
CDF;1937;45.0
CDF;1938;61.7
CDF;1939;58.0
CDF;1940;66.3
CDF;1941;34.0
CDF;1942;51.5
CDF;1943;57.0
CDF;1944;93.6
CDF;1945;61.8
CDF;1946;45.5
CDF;1947;37.8
CDF;1948;46.2
CDF;1949;45.0
CDF;1950;72.4
CDF;1951;35.0
CDF;1952;39.5
CDF;1953;51.7
CDF;1954;76.0
CDF;1955;55.6
CDF;1956;68.5
CDF;1957;53.8
CDF;1958;41.6
CDF;1959;37.4
CDF;1960;45.9
CDF;1961;40.9
CDF;1962;45.1
CDF;1963;57.6
CDF;1964;41.5
CDF;1965;39.1
CDF;1966;49.7
CDF;1967;37.0
CDF;1968;71.6
CDF;1969;56.8
CDF;1970;47.5
CDF;1971;51.2
CDF;1972;51.6
CDF;1973;48.1
CDF;1974;40.9
CDF;1975;36.7
CDF;1976;35.5
CDF;1977;40.3
CDF;1978;77.1
CDF;1979;69.3
CDF;1980;45.1
CDF;1981;41.0
CDF;1982;55.9
CDF;1983;59.6
CDF;1984;42.4
CDF;1985;63.5
CDF;1986;39.4
CDF;1987;88.0
CDF;1988;54.1
CDF;1989;39.9
CDF;1990;73.7
CDF;1991;64.8
CDF;1992;48.6
CDF;1993;45.8
CDF;1994;50.9
CDF;1995;56.4
CDF;1996;64.0
CDF;1997;49.4
CDF;1998;37.6
CDF;1999;82.6
CDF;2000;53.1
CDF;2001;43.6
CDF;2002;100.8
CDF;2003;32.0
CDF;2004;49.2
CDF;2005;39.6
CDF;2006;59.0
CDF;2007;69.0
CDF;2008;45.9
CDF;2009;29.9
CDF;2010;52.7
CDF;2011;41.1
CDF;2012;42.1
CDF;2013;55.3
CDF;2014;54.6
CDF;2015;68.5
CDF;2016;35.6
CDF;2017;34.8
CDF;2018;51.9
CDF;2019;38.4
CDF;2020;35.2
