 

stn;time;rzz150mx
MGL;201301;0.9
MGL;201302;1.3
MGL;201303;1.1
MGL;201304;2.4
MGL;201305;2.5
MGL;201306;11.6
MGL;201307;9.7
MGL;201308;11.9
MGL;201309;11.0
MGL;201310;1.5
MGL;201311;2.6
MGL;201312;1.7
MGL;201401;1.5
MGL;201402;1.8
MGL;201403;1.7
MGL;201404;1.3
MGL;201405;2.4
MGL;201406;8.9
MGL;201407;7.8
MGL;201408;2.2
MGL;201409;3.2
MGL;201410;3.6
MGL;201411;1.3
MGL;201412;1.1
MGL;201501;2.0
MGL;201502;0.9
MGL;201503;1.4
MGL;201504;1.3
MGL;201505;4.1
MGL;201506;4.4
MGL;201507;2.9
MGL;201508;2.1
MGL;201509;1.7
MGL;201510;2.4
MGL;201511;3.0
MGL;201512;0.8
MGL;201601;1.5
MGL;201602;1.7
MGL;201603;1.1
MGL;201604;1.7
MGL;201605;5.8
MGL;201606;4.5
MGL;201607;6.9
MGL;201608;4.6
MGL;201609;1.6
MGL;201610;2.6
MGL;201611;2.6
MGL;201612;0.1
MGL;201701;1.0
MGL;201702;1.8
MGL;201703;1.4
MGL;201704;0.9
MGL;201705;6.8
MGL;201706;4.7
MGL;201707;16.1
MGL;201708;7.8
MGL;201709;1.2
MGL;201710;1.5
MGL;201711;3.8
MGL;201712;1.7
MGL;201801;3.9
MGL;201802;0.8
MGL;201803;1.3
MGL;201804;2.2
MGL;201805;8.0
MGL;201806;15.4
MGL;201807;7.2
MGL;201808;11.2
MGL;201809;3.1
MGL;201810;0.9
MGL;201811;1.4
