 

stn;time;rzz150mx
GEDDU;200412;1.7
GEDDU;200501;2.0
GEDDU;200502;0.4
GEDDU;200503;1.9
GEDDU;200504;4.0
GEDDU;200505;1.1
GEDDU;200506;4.1
GEDDU;200507;13.9
GEDDU;200508;2.5
GEDDU;200509;10.2
GEDDU;200510;1.7
GEDDU;200511;0.8
GEDDU;200512;1.7
GEDDU;200601;0.3
GEDDU;200602;2.1
GEDDU;200603;1.7
GEDDU;200604;1.9
GEDDU;200605;2.6
GEDDU;200606;3.7
GEDDU;200607;6.0
GEDDU;200608;2.3
GEDDU;200609;6.5
GEDDU;200610;2.3
GEDDU;200611;2.6
GEDDU;200612;1.6
GEDDU;200701;1.3
GEDDU;200702;2.9
GEDDU;200703;7.4
GEDDU;200704;17.6
GEDDU;200705;2.8
GEDDU;200706;8.1
GEDDU;200707;3.1
GEDDU;200708;9.3
GEDDU;200709;3.3
GEDDU;200710;2.3
GEDDU;200711;1.0
GEDDU;200712;1.1
GEDDU;200801;0.6
GEDDU;200802;1.6
GEDDU;200803;1.0
GEDDU;200804;2.3
GEDDU;200805;4.6
GEDDU;200806;2.9
GEDDU;200807;9.6
GEDDU;200808;3.3
GEDDU;200809;4.7
GEDDU;200810;2.0
GEDDU;200811;1.3
GEDDU;200812;1.5
GEDDU;200901;1.1
GEDDU;200902;0.7
GEDDU;200903;1.0
GEDDU;200904;2.0
GEDDU;200905;2.0
GEDDU;200906;2.3
GEDDU;200907;9.2
GEDDU;200908;12.3
GEDDU;200909;13.7
GEDDU;200910;1.2
GEDDU;200911;7.1
GEDDU;200912;2.8
GEDDU;201001;0.7
GEDDU;201002;4.2
GEDDU;201003;1.3
GEDDU;201004;0.9
GEDDU;201005;1.9
GEDDU;201006;5.1
GEDDU;201007;5.5
GEDDU;201008;6.9
GEDDU;201009;1.5
GEDDU;201010;1.4
GEDDU;201011;0.8
GEDDU;201012;1.1
GEDDU;201101;0.8
GEDDU;201102;0.5
GEDDU;201103;1.0
GEDDU;201104;1.3
GEDDU;201105;7.3
GEDDU;201106;6.4
GEDDU;201107;3.2
GEDDU;201108;3.2
GEDDU;201109;2.6
GEDDU;201110;1.2
GEDDU;201111;1.2
GEDDU;201112;3.2
GEDDU;201201;1.0
GEDDU;201202;0.1
GEDDU;201203;0.4
GEDDU;201204;3.5
GEDDU;201205;2.1
