 

stn;time;rhh150mx
MFOFKP;201901;1.2
MFOFKP;201902;2.7
MFOFKP;201903;1.9
MFOFKP;201904;5.8
MFOFKP;201905;4.5
MFOFKP;201906;11.1
MFOFKP;201907;8.4
MFOFKP;201908;7.4
MFOFKP;201909;5.6
MFOFKP;201910;8.6
MFOFKP;201911;3.8
MFOFKP;201912;4.7
MFOFKP;202001;1.2
MFOFKP;202002;3.2
MFOFKP;202003;2.2
MFOFKP;202004;1.3
MFOFKP;202005;4.0
MFOFKP;202006;7.6
MFOFKP;202007;5.4
MFOFKP;202008;8.0
MFOFKP;202009;2.8
MFOFKP;202010;11.2
MFOFKP;202011;2.3
MFOFKP;202012;3.7
MFOFKP;202101;3.5
MFOFKP;202102;2.7
MFOFKP;202103;4.3
