 

stn;time;rre150m0
DLSIZ;194701;93.5
DLSIZ;194702;37.9
DLSIZ;194703;136.7
DLSIZ;194704;42.2
DLSIZ;194705;81.3
DLSIZ;194706;85.9
DLSIZ;194707;130.1
DLSIZ;194708;30.7
DLSIZ;194709;49.1
DLSIZ;194710;12.7
DLSIZ;194711;195.8
DLSIZ;194712;145.0
DLSIZ;194801;125.1
DLSIZ;194802;106.0
DLSIZ;194803;34.2
DLSIZ;194804;64.7
DLSIZ;194805;74.8
DLSIZ;194806;281.9
DLSIZ;194807;255.6
DLSIZ;194808;128.9
DLSIZ;194809;58.9
DLSIZ;194810;28.5
DLSIZ;194811;45.0
DLSIZ;194812;33.5
DLSIZ;194901;96.2
DLSIZ;194902;17.1
DLSIZ;194903;46.2
DLSIZ;194904;109.6
DLSIZ;194905;134.3
DLSIZ;194906;42.5
DLSIZ;194907;45.8
DLSIZ;194908;110.7
DLSIZ;194909;52.8
DLSIZ;194910;42.8
DLSIZ;194911;91.7
DLSIZ;194912;156.3
DLSIZ;195001;58.9
DLSIZ;195002;81.0
DLSIZ;195003;28.2
DLSIZ;195004;148.9
DLSIZ;195005;52.3
DLSIZ;195006;96.7
DLSIZ;195007;114.9
DLSIZ;195008;173.5
DLSIZ;195009;173.6
DLSIZ;195010;40.0
DLSIZ;195011;213.2
DLSIZ;195012;48.4
DLSIZ;195101;119.8
DLSIZ;195102;87.0
DLSIZ;195103;122.3
DLSIZ;195104;56.1
DLSIZ;195105;70.7
DLSIZ;195106;168.7
DLSIZ;195107;182.5
DLSIZ;195108;127.1
DLSIZ;195109;79.4
DLSIZ;195110;19.9
DLSIZ;195111;115.4
DLSIZ;195112;55.0
DLSIZ;195201;64.8
DLSIZ;195202;98.4
DLSIZ;195203;138.7
DLSIZ;195204;48.3
DLSIZ;195205;94.7
DLSIZ;195206;156.8
DLSIZ;195207;42.0
DLSIZ;195208;98.0
DLSIZ;195209;164.0
DLSIZ;195210;182.3
DLSIZ;195211;196.6
DLSIZ;195212;97.9
DLSIZ;195301;33.1
