 

stn;time;rhs150d0
KAS;18990801;0.0
KAS;18990802;5.2
KAS;18990803;0.0
KAS;18990804;6.6
KAS;18990805;4.4
KAS;18990806;6.2
KAS;18990807;8.4
KAS;18990808;17.7
KAS;18990809;4.1
KAS;18990810;0.0
KAS;18990811;0.0
KAS;18990812;0.0
KAS;18990813;0.0
KAS;18990814;0.0
KAS;18990815;9.7
KAS;18990816;6.1
KAS;18990817;8.1
KAS;18990818;0.0
KAS;18990819;0.0
KAS;18990820;0.0
KAS;18990821;0.0
KAS;18990822;0.0
KAS;18990823;0.0
KAS;18990824;0.0
KAS;18990825;0.0
KAS;18990826;0.0
KAS;18990827;0.0
KAS;18990828;0.5
KAS;18990829;0.1
KAS;18990830;3.9
KAS;18990831;0.3
KAS;18990901;0.0
KAS;18990902;4.9
KAS;18990903;0.0
KAS;18990904;0.0
KAS;18990905;0.4
KAS;18990906;0.0
KAS;18990907;41.5
KAS;18990908;2.4
KAS;18990909;11.0
KAS;18990910;4.9
KAS;18990911;12.8
KAS;18990912;7.0
KAS;18990913;0.9
KAS;18990914;0.0
KAS;18990915;0.0
KAS;18990916;7.4
KAS;18990917;0.3
KAS;18990918;0.0
KAS;18990919;0.0
KAS;18990920;6.7
KAS;18990921;0.0
KAS;18990922;4.5
KAS;18990923;2.8
KAS;18990924;0.0
KAS;18990925;0.0
KAS;18990926;4.6
KAS;18990927;0.0
KAS;18990928;4.3
KAS;18990929;0.0
KAS;18990930;0.0
KAS;18991001;0.0
KAS;18991002;9.7
KAS;18991003;0.1
KAS;18991004;0.0
KAS;18991005;11.9
KAS;18991006;8.1
KAS;18991007;11.8
KAS;18991008;0.0
KAS;18991009;0.0
KAS;18991010;0.0
KAS;18991011;1.0
KAS;18991012;0.9
KAS;18991013;6.5
KAS;18991014;0.0
KAS;18991015;1.5
KAS;18991016;0.0
KAS;18991017;0.5
KAS;18991018;0.2
KAS;18991019;0.0
KAS;18991020;0.0
KAS;18991021;0.0
KAS;18991022;0.0
KAS;18991023;0.0
KAS;18991024;0.0
KAS;18991025;0.0
KAS;18991026;0.0
KAS;18991027;0.0
KAS;18991028;0.4
KAS;18991029;0.1
KAS;18991030;0.0
KAS;18991031;7.8
KAS;18991101;0.1
KAS;18991102;0.0
KAS;18991103;0.0
KAS;18991104;0.0
KAS;18991105;0.0
KAS;18991106;0.0
KAS;18991107;0.0
KAS;18991108;6.6
KAS;18991109;0.0
KAS;18991110;7.4
KAS;18991111;0.0
KAS;18991112;0.0
KAS;18991113;0.0
KAS;18991114;0.0
KAS;18991115;0.0
KAS;18991116;0.0
KAS;18991117;0.0
KAS;18991118;0.0
KAS;18991119;0.0
KAS;18991120;0.0
KAS;18991121;0.0
KAS;18991122;0.0
KAS;18991123;0.0
KAS;18991124;0.0
KAS;18991125;0.0
KAS;18991126;0.0
KAS;18991127;0.0
KAS;18991128;0.0
KAS;18991129;0.0
KAS;18991130;0.0
KAS;18991201;0.0
KAS;18991202;0.0
KAS;18991203;0.0
KAS;18991204;0.4
KAS;18991205;12.3
KAS;18991206;11.6
KAS;18991207;9.4
KAS;18991208;3.1
KAS;18991209;0.7
KAS;18991210;0.0
KAS;18991211;0.0
KAS;18991212;0.0
KAS;18991213;0.0
KAS;18991214;1.1
KAS;18991215;2.8
KAS;18991216;0.1
KAS;18991217;0.0
KAS;18991218;0.0
KAS;18991219;0.0
KAS;18991220;4.5
KAS;18991221;0.0
KAS;18991222;0.6
KAS;18991223;10.6
KAS;18991224;0.0
KAS;18991225;6.7
KAS;18991226;0.0
KAS;18991227;0.0
KAS;18991228;0.0
KAS;18991229;2.1
KAS;18991230;0.0
KAS;18991231;0.0
KAS;19000101;0.2
KAS;19000102;0.0
KAS;19000103;1.4
KAS;19000104;11.6
KAS;19000105;3.3
KAS;19000106;0.0
KAS;19000107;2.5
KAS;19000108;3.8
KAS;19000109;4.7
KAS;19000110;7.3
KAS;19000111;4.7
KAS;19000112;5.2
KAS;19000113;0.0
KAS;19000114;0.0
KAS;19000115;1.4
KAS;19000116;11.8
KAS;19000117;1.0
KAS;19000118;14.3
KAS;19000119;0.0
KAS;19000120;0.0
KAS;19000121;1.1
KAS;19000122;3.9
KAS;19000123;0.0
KAS;19000124;9.8
KAS;19000125;8.2
KAS;19000126;0.0
KAS;19000127;2.9
KAS;19000128;2.4
KAS;19000129;0.5
KAS;19000130;0.0
KAS;19000131;0.0
KAS;19000201;0.0
KAS;19000202;1.3
KAS;19000203;0.0
KAS;19000204;0.0
KAS;19000205;0.0
KAS;19000206;9.3
KAS;19000207;0.0
KAS;19000208;0.0
KAS;19000209;1.8
KAS;19000210;3.4
KAS;19000211;0.8
KAS;19000212;31.2
KAS;19000213;9.7
KAS;19000214;3.1
KAS;19000215;2.9
KAS;19000216;10.4
KAS;19000217;0.5
KAS;19000218;1.8
KAS;19000219;6.8
KAS;19000220;2.4
KAS;19000221;3.2
KAS;19000222;1.5
KAS;19000223;1.0
KAS;19000224;0.0
KAS;19000225;0.0
KAS;19000226;12.9
KAS;19000227;0.0
KAS;19000228;4.7
KAS;19000301;5.3
KAS;19000302;0.3
KAS;19000303;0.6
KAS;19000304;3.1
KAS;19000305;0.0
KAS;19000306;0.0
KAS;19000307;0.0
KAS;19000308;0.0
KAS;19000309;0.0
KAS;19000310;0.0
KAS;19000311;0.0
KAS;19000312;0.0
KAS;19000313;5.1
KAS;19000314;0.0
KAS;19000315;0.0
KAS;19000316;0.0
KAS;19000317;7.9
KAS;19000318;1.2
KAS;19000319;0.0
KAS;19000320;0.0
KAS;19000321;0.0
KAS;19000322;13.4
KAS;19000323;0.4
KAS;19000324;8.2
KAS;19000325;6.0
KAS;19000326;0.6
KAS;19000327;9.2
KAS;19000328;1.9
KAS;19000329;2.5
KAS;19000330;3.2
KAS;19000331;0.6
KAS;19000401;0.5
KAS;19000402;2.9
KAS;19000403;0.0
KAS;19000404;0.3
KAS;19000405;2.8
KAS;19000406;3.5
KAS;19000407;7.5
KAS;19000408;8.8
KAS;19000409;0.3
KAS;19000410;0.0
KAS;19000411;0.0
KAS;19000412;2.1
KAS;19000413;3.1
KAS;19000414;0.0
KAS;19000415;0.0
KAS;19000416;12.5
KAS;19000417;0.1
KAS;19000418;0.0
KAS;19000419;0.0
KAS;19000420;0.0
KAS;19000421;0.0
KAS;19000422;0.0
KAS;19000423;3.3
KAS;19000424;7.6
KAS;19000425;4.8
KAS;19000426;0.0
KAS;19000427;3.4
KAS;19000428;2.0
KAS;19000429;0.4
KAS;19000430;24.8
KAS;19000501;0.0
KAS;19000502;0.0
KAS;19000503;4.7
KAS;19000504;0.0
KAS;19000505;0.0
KAS;19000506;0.0
KAS;19000507;10.3
KAS;19000508;5.7
KAS;19000509;0.8
KAS;19000510;1.4
KAS;19000511;0.3
KAS;19000512;0.0
KAS;19000513;3.0
KAS;19000514;13.4
KAS;19000515;6.6
KAS;19000516;1.5
KAS;19000517;0.0
KAS;19000518;1.0
KAS;19000519;4.6
KAS;19000520;0.0
KAS;19000521;0.1
KAS;19000522;0.0
KAS;19000523;8.2
KAS;19000524;17.8
KAS;19000525;11.5
KAS;19000526;4.8
KAS;19000527;0.0
KAS;19000528;3.7
KAS;19000529;0.8
KAS;19000530;1.1
KAS;19000531;0.2
KAS;19000601;0.0
KAS;19000602;0.0
KAS;19000603;0.0
KAS;19000604;0.0
KAS;19000605;3.2
KAS;19000606;11.8
KAS;19000607;6.1
KAS;19000608;0.2
KAS;19000609;0.0
KAS;19000610;0.0
KAS;19000611;0.0
KAS;19000612;0.0
KAS;19000613;11.2
KAS;19000614;0.0
KAS;19000615;2.7
KAS;19000616;0.2
KAS;19000617;0.0
KAS;19000618;4.0
KAS;19000619;0.0
KAS;19000620;9.7
KAS;19000621;0.0
KAS;19000622;15.9
KAS;19000623;0.1
KAS;19000624;0.0
KAS;19000625;0.2
KAS;19000626;1.0
KAS;19000627;0.0
KAS;19000628;0.0
KAS;19000629;0.1
KAS;19000630;0.0
KAS;19000701;0.0
KAS;19000702;0.0
KAS;19000703;38.5
KAS;19000704;19.8
KAS;19000705;0.3
KAS;19000706;15.8
KAS;19000707;11.8
KAS;19000708;1.4
KAS;19000709;0.1
KAS;19000710;0.0
KAS;19000711;0.0
KAS;19000712;5.1
KAS;19000713;6.0
KAS;19000714;0.4
KAS;19000715;0.0
KAS;19000716;0.0
KAS;19000717;0.2
KAS;19000718;2.9
KAS;19000719;14.1
KAS;19000720;0.3
KAS;19000721;0.1
KAS;19000722;7.6
KAS;19000723;0.9
KAS;19000724;0.0
KAS;19000725;0.0
KAS;19000726;0.4
KAS;19000727;0.0
KAS;19000728;1.8
KAS;19000729;22.3
KAS;19000730;6.9
KAS;19000731;0.1
KAS;19000801;0.0
KAS;19000802;0.0
KAS;19000803;0.0
KAS;19000804;1.2
KAS;19000805;0.1
KAS;19000806;9.2
KAS;19000807;1.4
KAS;19000808;0.0
KAS;19000809;0.0
KAS;19000810;1.0
KAS;19000811;1.7
KAS;19000812;0.0
KAS;19000813;0.0
KAS;19000814;0.0
KAS;19000815;0.0
KAS;19000816;0.0
KAS;19000817;1.5
KAS;19000818;0.0
KAS;19000819;5.1
KAS;19000820;5.1
KAS;19000821;4.8
KAS;19000822;0.1
KAS;19000823;1.0
KAS;19000824;17.2
KAS;19000825;0.0
KAS;19000826;9.9
KAS;19000827;11.3
KAS;19000828;10.6
KAS;19000829;0.2
KAS;19000830;0.0
KAS;19000831;0.0
KAS;19000901;0.0
KAS;19000902;0.0
KAS;19000903;4.2
KAS;19000904;0.0
KAS;19000905;0.0
KAS;19000906;0.0
KAS;19000907;0.0
KAS;19000908;2.9
KAS;19000909;0.2
KAS;19000910;0.1
KAS;19000911;0.0
KAS;19000912;0.0
KAS;19000913;0.0
KAS;19000914;0.0
KAS;19000915;0.0
KAS;19000916;0.0
KAS;19000917;0.8
KAS;19000918;4.3
KAS;19000919;1.5
KAS;19000920;0.0
KAS;19000921;0.0
KAS;19000922;0.0
KAS;19000923;0.0
KAS;19000924;6.8
KAS;19000925;4.1
KAS;19000926;0.3
KAS;19000927;1.2
KAS;19000928;16.7
KAS;19000929;4.4
KAS;19000930;0.1
KAS;19001001;0.0
KAS;19001002;0.9
KAS;19001003;2.1
KAS;19001004;0.0
KAS;19001005;1.9
KAS;19001006;0.0
KAS;19001007;0.0
KAS;19001008;0.0
KAS;19001009;0.0
KAS;19001010;8.5
KAS;19001011;3.1
KAS;19001012;0.0
KAS;19001013;0.0
KAS;19001014;1.9
KAS;19001015;0.0
KAS;19001016;0.0
KAS;19001017;1.8
KAS;19001018;2.6
KAS;19001019;0.0
KAS;19001020;0.0
KAS;19001021;3.1
KAS;19001022;0.9
KAS;19001023;0.0
KAS;19001024;0.0
KAS;19001025;0.0
KAS;19001026;0.5
KAS;19001027;0.6
KAS;19001028;0.0
KAS;19001029;11.7
KAS;19001030;0.0
KAS;19001031;0.0
KAS;19001101;3.4
KAS;19001102;3.2
KAS;19001103;1.9
KAS;19001104;1.0
KAS;19001105;0.0
KAS;19001106;0.0
KAS;19001107;3.0
KAS;19001108;0.0
KAS;19001109;0.0
KAS;19001110;14.1
KAS;19001111;0.7
KAS;19001112;0.0
KAS;19001113;0.0
KAS;19001114;2.6
KAS;19001115;0.0
KAS;19001116;0.0
KAS;19001117;0.7
KAS;19001118;0.0
KAS;19001119;0.4
KAS;19001120;1.1
KAS;19001121;0.6
KAS;19001122;0.9
KAS;19001123;2.0
KAS;19001124;0.0
KAS;19001125;4.1
KAS;19001126;0.0
KAS;19001127;0.0
KAS;19001128;0.0
KAS;19001129;4.8
KAS;19001130;0.9
KAS;19001201;0.0
KAS;19001202;0.6
KAS;19001203;0.0
KAS;19001204;30.9
KAS;19001205;18.7
KAS;19001206;16.3
KAS;19001207;9.8
KAS;19001208;0.0
KAS;19001209;0.0
KAS;19001210;0.0
KAS;19001211;0.0
KAS;19001212;0.0
KAS;19001213;0.0
KAS;19001214;0.0
KAS;19001215;0.0
KAS;19001216;0.0
KAS;19001217;0.0
KAS;19001218;0.0
KAS;19001219;0.0
