 

stn;time;rti150yx
SPA;1961;19610609
SPA;1962;19620101
SPA;1963;19630908
SPA;1964;19640614
SPA;1965;19650707
SPA;1966;19660623
SPA;1967;19670607
SPA;1968;19680921
SPA;1969;19690618
SPA;1970;19700816
SPA;1971;19710606
SPA;1972;19721122
SPA;1973;19730623
SPA;1974;19740628
SPA;1975;19750627
SPA;1976;19760726
SPA;1977;19770624
SPA;1978;19780807
SPA;1979;19791014
SPA;1980;19800124
SPA;1981;19810928
SPA;1982;19820805
SPA;1983;19830901
SPA;1984;19840810
SPA;1985;19850507
SPA;1986;19860602
SPA;1987;19870824
SPA;1988;19880616
SPA;1989;19890827
SPA;1990;19900729
SPA;1991;19910511
SPA;1992;19920721
SPA;1993;19930710
SPA;1994;19940518
SPA;1995;19950808
SPA;1996;19960707
SPA;1997;19970705
SPA;1998;19981103
SPA;1999;19990712
SPA;2000;20000920
SPA;2001;20010715
SPA;2002;20020606
SPA;2003;20030630
SPA;2004;20040619
SPA;2005;20050821
SPA;2006;20060917
SPA;2007;20070808
SPA;2008;20080913
SPA;2009;20090717
SPA;2010;20100729
SPA;2011;20110707
SPA;2012;20120815
SPA;2013;20130729
SPA;2014;20140810
SPA;2015;20150501
SPA;2016;20160512
SPA;2017;20171214
SPA;2018;20180913
SPA;2019;20190519
SPA;2020;20200803
