 

stn;time;rhh150mx
IYKAL;201401;4.3
IYKAL;201402;3.6
IYKAL;201403;3.8
IYKAL;201404;6.9
IYKAL;201405;14.9
IYKAL;201406;16.4
IYKAL;201407;8.6
IYKAL;201408;16.3
IYKAL;201409;11.9
IYKAL;201410;6.6
IYKAL;201411;7.5
IYKAL;201412;3.7
IYKAL;201501;3.0
IYKAL;201502;2.2
IYKAL;201503;1.0
IYKAL;201504;3.0
IYKAL;201505;6.0
IYKAL;201506;37.8
IYKAL;201507;13.4
IYKAL;201508;4.4
IYKAL;201509;9.9
IYKAL;201510;5.0
IYKAL;201511;0.0
IYKAL;201512;0.0
IYKAL;201601;4.8
IYKAL;201602;5.7
IYKAL;201603;5.3
IYKAL;201604;5.0
IYKAL;201605;10.2
IYKAL;201606;28.2
IYKAL;201607;18.0
IYKAL;201608;11.8
IYKAL;201609;2.7
IYKAL;201610;5.0
IYKAL;201611;4.2
IYKAL;201612;0.0
IYKAL;201701;0.3
IYKAL;201702;3.0
IYKAL;201703;4.2
IYKAL;201704;2.8
IYKAL;201705;19.9
IYKAL;201706;9.7
IYKAL;201707;15.3
IYKAL;201708;15.3
IYKAL;201709;9.3
IYKAL;201710;2.2
IYKAL;201711;4.2
IYKAL;201712;5.9
IYKAL;201801;8.5
IYKAL;201802;1.2
IYKAL;201803;8.2
IYKAL;201804;6.3
IYKAL;201805;11.2
IYKAL;201806;17.5
IYKAL;201807;12.7
IYKAL;201808;14.6
IYKAL;201809;5.9
IYKAL;201810;9.9
IYKAL;201811;5.2
IYKAL;201812;2.2
IYKAL;201901;0.7
IYKAL;201902;4.0
