 

stn;time;rzz150mx
VDREV;201309;13.5
VDREV;201310;3.5
VDREV;201311;2.4
VDREV;201312;1.7
VDREV;201401;1.3
VDREV;201402;1.7
VDREV;201403;1.1
VDREV;201404;1.6
VDREV;201405;3.2
VDREV;201406;4.2
VDREV;201407;5.6
VDREV;201408;3.6
VDREV;201409;1.7
VDREV;201410;10.5
VDREV;201411;1.2
VDREV;201412;0.9
VDREV;201501;1.4
VDREV;201502;1.1
VDREV;201503;0.9
VDREV;201504;1.6
VDREV;201505;2.4
VDREV;201506;4.4
VDREV;201507;3.2
VDREV;201508;4.2
VDREV;201509;2.4
VDREV;201510;1.2
VDREV;201511;2.0
VDREV;201512;0.4
VDREV;201601;1.4
VDREV;201602;1.9
VDREV;201603;1.0
VDREV;201604;1.1
VDREV;201605;2.9
VDREV;201606;3.4
VDREV;201607;7.1
VDREV;201608;2.7
VDREV;201609;1.7
VDREV;201610;11.6
VDREV;201611;2.1
VDREV;201612;0.0
VDREV;201701;1.2
VDREV;201702;3.6
VDREV;201703;1.0
VDREV;201704;1.1
VDREV;201705;5.0
VDREV;201706;5.5
VDREV;201707;3.6
VDREV;201708;4.0
VDREV;201709;2.5
VDREV;201710;1.6
VDREV;201711;1.1
VDREV;201712;2.9
VDREV;201801;1.1
VDREV;201802;1.1
VDREV;201803;1.4
VDREV;201804;0.9
VDREV;201805;13.8
VDREV;201806;8.5
VDREV;201807;6.9
VDREV;201808;8.0
VDREV;201809;5.4
VDREV;201810;0.5
VDREV;201811;0.8
VDREV;201812;1.8
VDREV;201901;1.0
VDREV;201902;-
VDREV;201903;1.2
VDREV;201904;1.2
VDREV;201905;2.4
VDREV;201906;12.8
VDREV;201907;3.4
VDREV;201908;7.8
VDREV;201909;2.0
VDREV;201910;0.0
VDREV;201911;1.0
VDREV;201912;1.6
VDREV;202001;1.0
VDREV;202002;2.4
VDREV;202003;2.0
VDREV;202004;1.2
VDREV;202005;6.8
VDREV;202006;5.6
VDREV;202007;4.4
VDREV;202008;5.2
VDREV;202009;3.2
VDREV;202010;3.8
VDREV;202011;1.0
VDREV;202012;1.0
VDREV;202101;1.4
VDREV;202102;2.6
VDREV;202103;3.4
