 

stn;time;rzz150mx
IYTIM;201512;0.5
IYTIM;201601;0.5
IYTIM;201602;0.5
IYTIM;201603;0.9
IYTIM;201604;2.2
IYTIM;201605;3.6
IYTIM;201606;9.0
IYTIM;201607;4.5
IYTIM;201608;3.0
IYTIM;201609;4.2
IYTIM;201610;1.8
IYTIM;201611;1.5
IYTIM;201612;0.3
IYTIM;201701;0.6
IYTIM;201702;0.5
IYTIM;201703;0.9
IYTIM;201704;1.6
IYTIM;201705;2.0
IYTIM;201706;3.1
IYTIM;201707;9.6
IYTIM;201708;7.6
IYTIM;201709;3.1
IYTIM;201710;0.9
IYTIM;201711;1.4
IYTIM;201712;0.8
IYTIM;201801;1.5
IYTIM;201802;0.5
IYTIM;201803;0.8
IYTIM;201804;1.8
IYTIM;201805;1.8
IYTIM;201806;3.9
IYTIM;201807;1.6
IYTIM;201808;5.6
IYTIM;201809;3.5
IYTIM;201810;2.5
IYTIM;201811;1.3
IYTIM;201812;0.8
IYTIM;201901;0.5
