 

stn;time;rs1000y0
BER;1864;0
BER;1865;0
BER;1866;0
BER;1867;0
BER;1868;0
BER;1869;0
BER;1870;0
BER;1871;0
BER;1872;0
BER;1873;0
BER;1874;0
BER;1875;0
BER;1876;0
BER;1877;0
BER;1878;0
BER;1879;0
BER;1880;0
BER;1881;0
BER;1882;0
BER;1883;0
BER;1884;0
BER;1885;0
BER;1886;0
BER;1887;0
BER;1888;0
BER;1889;0
BER;1890;0
BER;1891;0
BER;1892;0
BER;1893;0
BER;1894;0
BER;1895;0
BER;1896;0
BER;1897;0
BER;1898;0
BER;1899;0
BER;1900;0
BER;1901;0
BER;1902;0
BER;1903;0
BER;1904;0
BER;1905;0
BER;1906;0
BER;1907;0
BER;1908;0
BER;1909;0
BER;1910;0
BER;1911;0
BER;1912;0
BER;1913;0
BER;1914;0
BER;1915;0
BER;1916;0
BER;1917;0
BER;1918;0
BER;1919;0
BER;1920;0
BER;1921;0
BER;1922;0
BER;1923;0
BER;1924;0
BER;1925;0
BER;1926;0
BER;1927;0
BER;1928;0
BER;1929;0
BER;1930;0
BER;1931;0
BER;1932;0
BER;1933;0
BER;1934;0
BER;1935;0
BER;1936;0
BER;1937;0
BER;1938;0
BER;1939;0
BER;1940;0
BER;1941;0
BER;1942;0
BER;1943;0
BER;1944;0
BER;1945;0
BER;1946;0
BER;1947;0
BER;1948;0
BER;1949;0
BER;1950;0
BER;1951;0
BER;1952;0
BER;1953;0
BER;1954;0
BER;1955;0
BER;1956;0
BER;1957;0
BER;1958;0
BER;1959;0
BER;1960;0
BER;1961;0
BER;1962;0
BER;1963;0
BER;1964;0
BER;1965;0
BER;1966;0
BER;1967;0
BER;1968;0
BER;1969;0
BER;1970;0
BER;1971;0
BER;1972;0
BER;1973;0
BER;1974;0
BER;1975;0
BER;1976;0
BER;1977;0
BER;1978;0
BER;1979;0
BER;1980;0
BER;1981;0
BER;1982;0
BER;1983;0
BER;1984;0
BER;1985;0
BER;1986;0
BER;1987;0
BER;1988;0
BER;1989;0
BER;1990;0
BER;1991;0
BER;1992;0
BER;1993;0
BER;1994;0
BER;1995;0
BER;1996;0
BER;1997;0
BER;1998;0
BER;1999;0
BER;2000;0
BER;2001;0
BER;2002;0
BER;2003;0
BER;2004;0
BER;2005;0
BER;2006;0
BER;2007;0
BER;2008;0
BER;2009;0
BER;2010;0
BER;2011;0
BER;2012;0
BER;2013;0
BER;2014;0
BER;2015;0
BER;2016;0
BER;2017;0
BER;2018;0
BER;2019;0
BER;2020;0
