 

stn;time;fu3010m1
WYN;198101;72.7
WYN;198102;57.6
WYN;198103;61.6
WYN;198104;58.0
WYN;198105;53.6
WYN;198106;58.3
WYN;198107;49.7
WYN;198108;44.6
WYN;198109;45.7
WYN;198110;57.6
WYN;198111;61.9
WYN;198112;69.1
WYN;198201;57.6
WYN;198202;32.8
WYN;198203;71.3
WYN;198204;62.6
WYN;198205;74.2
WYN;198206;44.3
WYN;198207;75.6
WYN;198208;47.9
WYN;198209;60.1
WYN;198210;75.6
WYN;198211;46.8
WYN;198212;78.1
WYN;198301;73.8
WYN;198302;76.0
WYN;198303;67.0
WYN;198304;59.4
WYN;198305;60.1
WYN;198306;56.9
WYN;198307;55.4
WYN;198308;69.1
WYN;198309;56.9
WYN;198310;49.7
WYN;198311;80.3
WYN;198312;70.6
WYN;198401;74.5
WYN;198402;83.5
WYN;198403;58.0
WYN;198404;51.5
WYN;198405;50.4
WYN;198406;47.5
WYN;198407;59.4
WYN;198408;60.5
WYN;198409;72.7
WYN;198410;65.2
WYN;198411;85.3
WYN;198412;45.4
WYN;198501;51.8
WYN;198502;60.5
WYN;198503;80.6
WYN;198504;85.3
WYN;198505;66.2
WYN;198506;67.7
WYN;198507;83.5
WYN;198508;77.8
WYN;198509;62.3
WYN;198510;51.1
WYN;198511;59.8
WYN;198512;47.9
WYN;198601;106.2
WYN;198602;40.3
WYN;198603;97.9
WYN;198604;51.1
WYN;198605;53.6
WYN;198606;48.2
WYN;198607;69.5
WYN;198608;73.4
WYN;198609;80.6
WYN;198610;87.8
WYN;198611;52.2
WYN;198612;83.5
WYN;198701;68.8
WYN;198702;52.9
WYN;198703;80.6
WYN;198704;69.1
WYN;198705;77.0
WYN;198706;71.3
WYN;198707;64.8
WYN;198708;66.6
WYN;198709;55.8
WYN;198710;70.9
WYN;198711;94.0
WYN;198712;53.3
WYN;198801;90.4
WYN;198802;86.8
WYN;198803;92.2
WYN;198804;51.8
WYN;198805;58.0
WYN;198806;55.1
WYN;198807;60.1
