 

stn;time;rre150mx
LUG;186401;5.4
LUG;186402;27.9
LUG;186403;23.8
LUG;186404;8.6
LUG;186405;35.0
LUG;186406;70.1
LUG;186407;32.6
LUG;186408;54.7
LUG;186409;87.7
LUG;186410;122.0
LUG;186411;48.5
LUG;186412;15.2
LUG;186501;10.5
LUG;186502;7.2
LUG;186503;17.4
LUG;186504;5.6
LUG;186505;42.0
LUG;186506;84.9
LUG;186507;115.5
LUG;186508;61.1
LUG;186509;21.5
LUG;186510;63.5
LUG;186511;68.2
LUG;186512;23.3
LUG;186601;31.2
LUG;186602;32.8
LUG;186603;33.1
LUG;186604;31.5
LUG;186605;49.5
LUG;186606;50.9
LUG;186607;47.8
LUG;186608;18.0
LUG;186609;36.3
LUG;186610;9.7
LUG;186611;2.6
LUG;186612;6.8
LUG;186701;42.2
LUG;186702;19.2
LUG;186703;72.8
LUG;186704;50.7
LUG;186705;47.5
LUG;186706;32.6
LUG;186707;61.5
LUG;186708;25.3
LUG;186709;104.7
LUG;186710;67.9
LUG;186711;56.0
LUG;186712;12.9
LUG;186801;50.0
LUG;186802;2.0
LUG;186803;14.6
LUG;186804;58.4
LUG;186805;40.8
LUG;186806;47.4
LUG;186807;52.6
LUG;186808;50.0
LUG;186809;79.9
LUG;186810;82.3
LUG;186811;63.4
LUG;186812;40.3
LUG;186901;7.6
LUG;186902;19.0
LUG;186903;41.8
LUG;186904;42.8
LUG;186905;48.9
LUG;186906;66.2
LUG;186907;27.4
LUG;186908;37.1
LUG;186909;50.8
LUG;186910;31.6
LUG;186911;38.2
LUG;186912;54.9
LUG;187001;5.0
LUG;187002;18.1
LUG;187003;21.5
LUG;187004;12.6
LUG;187005;19.5
LUG;187006;14.0
LUG;187007;39.9
LUG;187008;28.6
LUG;187009;44.3
LUG;187010;8.2
LUG;187011;77.0
LUG;187012;10.7
LUG;187101;46.0
LUG;187102;0.0
LUG;187103;17.5
LUG;187104;61.7
LUG;187105;23.5
LUG;187106;117.5
LUG;187107;54.2
LUG;187108;71.2
LUG;187109;23.2
LUG;187110;3.6
LUG;187111;68.4
LUG;187112;5.9
LUG;187201;43.6
LUG;187202;38.2
LUG;187203;69.3
LUG;187204;36.5
LUG;187205;68.9
LUG;187206;146.5
LUG;187207;68.6
LUG;187208;75.8
LUG;187209;40.3
LUG;187210;89.5
LUG;187211;24.7
LUG;187212;52.6
LUG;187301;23.0
LUG;187302;30.8
LUG;187303;26.0
LUG;187304;27.7
LUG;187305;19.5
LUG;187306;33.8
LUG;187307;68.6
LUG;187308;95.1
LUG;187309;60.1
LUG;187310;61.8
LUG;187311;48.0
LUG;187312;0.5
LUG;187401;20.9
LUG;187402;22.2
LUG;187403;7.0
LUG;187404;58.4
LUG;187405;17.5
LUG;187406;45.2
LUG;187407;47.8
LUG;187408;98.7
LUG;187409;62.9
LUG;187410;63.9
LUG;187411;9.5
LUG;187412;36.7
LUG;187501;7.2
LUG;187502;43.0
LUG;187503;3.3
LUG;187504;19.3
LUG;187505;16.1
LUG;187506;65.2
LUG;187507;71.3
LUG;187508;54.9
LUG;187509;0.8
LUG;187510;43.1
LUG;187511;25.4
LUG;187512;12.3
LUG;187601;29.8
LUG;187602;4.8
LUG;187603;15.0
LUG;187604;65.6
LUG;187605;30.7
LUG;187606;101.2
LUG;187607;41.9
LUG;187608;40.5
LUG;187609;18.4
LUG;187610;41.3
LUG;187611;29.7
LUG;187612;28.5
LUG;187701;33.9
LUG;187702;7.6
LUG;187703;65.7
LUG;187704;62.4
LUG;187705;116.4
LUG;187706;29.1
LUG;187707;105.6
LUG;187708;37.9
LUG;187709;53.3
LUG;187710;32.4
LUG;187711;81.5
LUG;187712;15.3
LUG;187801;8.2
LUG;187802;1.1
LUG;187803;51.5
LUG;187804;21.4
LUG;187805;22.7
LUG;187806;6.7
LUG;187807;8.8
LUG;187808;91.7
LUG;187809;91.6
LUG;187810;154.4
LUG;187811;36.7
LUG;187812;10.2
LUG;187901;26.1
LUG;187902;26.1
LUG;187903;21.0
LUG;187904;69.4
LUG;187905;85.0
LUG;187906;58.5
LUG;187907;34.6
LUG;187908;57.4
LUG;187909;73.3
LUG;187910;8.7
LUG;187911;44.8
