 

stn;time;rsd300y0
MGL;1966;11
MGL;1967;7
MGL;1968;9
MGL;1969;2
MGL;1970;12
MGL;1971;4
MGL;1972;9
MGL;1973;9
MGL;1974;11
MGL;1975;5
MGL;1976;8
MGL;1977;11
MGL;1978;11
MGL;1979;16
MGL;1980;11
MGL;1981;11
MGL;1982;9
MGL;1983;10
MGL;1984;10
MGL;1985;8
MGL;1986;10
MGL;1987;6
MGL;1988;17
MGL;1989;3
MGL;1990;18
MGL;1991;6
MGL;1992;11
MGL;1993;3
MGL;1994;5
MGL;1995;10
MGL;1996;7
MGL;1997;8
MGL;1998;6
MGL;1999;12
MGL;2000;5
MGL;2001;10
MGL;2002;13
MGL;2003;2
MGL;2004;9
MGL;2005;2
MGL;2006;11
MGL;2007;12
MGL;2008;9
MGL;2009;4
MGL;2010;5
MGL;2011;6
MGL;2012;5
MGL;2013;9
MGL;2014;3
MGL;2015;3
MGL;2016;5
MGL;2017;8
MGL;2018;9
MGL;2019;5
MGL;2020;3
