 

stn;time;tre200dn
MTR;19990527;6.2
MTR;19990528;7.2
MTR;19990529;1.0
MTR;19990530;1.0
MTR;19990531;9.3
MTR;19990601;9.7
MTR;19990602;4.1
MTR;19990603;5.5
MTR;19990604;-0.2
MTR;19990605;3.6
MTR;19990606;3.5
MTR;19990607;3.4
MTR;19990608;0.5
MTR;19990609;5.4
MTR;19990610;2.5
MTR;19990611;3.2
MTR;19990612;4.1
MTR;19990613;4.0
MTR;19990614;1.2
MTR;19990615;3.0
MTR;19990616;5.9
MTR;19990617;6.4
MTR;19990618;-
MTR;19990619;1.5
MTR;19990620;1.2
MTR;19990621;-0.8
MTR;19990622;-1.6
MTR;19990623;-0.6
MTR;19990624;0.0
MTR;19990625;4.7
MTR;19990626;6.2
MTR;19990627;3.9
MTR;19990628;2.1
MTR;19990629;6.5
MTR;19990630;7.0
MTR;19990701;6.9
MTR;19990702;9.9
MTR;19990703;11.8
MTR;19990704;11.4
MTR;19990705;8.9
MTR;19990706;5.8
MTR;19990707;5.5
MTR;19990708;4.9
MTR;19990709;5.9
MTR;19990710;6.9
MTR;19990711;6.9
MTR;19990712;7.4
MTR;19990713;8.4
MTR;19990714;7.6
MTR;19990715;7.1
MTR;19990716;7.4
MTR;19990717;7.9
MTR;19990718;9.1
MTR;19990719;8.1
MTR;19990720;9.0
MTR;19990721;10.1
MTR;19990722;2.7
MTR;19990723;1.9
MTR;19990724;3.3
MTR;19990725;5.4
MTR;19990726;8.9
MTR;19990727;8.7
MTR;19990728;6.7
MTR;19990729;8.2
MTR;19990730;7.4
MTR;19990731;6.3
MTR;19990801;7.0
MTR;19990802;8.5
MTR;19990803;7.7
MTR;19990804;8.8
MTR;19990805;9.3
MTR;19990806;9.9
MTR;19990807;6.5
MTR;19990808;8.5
MTR;19990809;8.5
MTR;19990810;7.2
MTR;19990811;7.5
MTR;19990812;4.4
MTR;19990813;4.9
MTR;19990814;5.2
MTR;19990815;6.8
MTR;19990816;7.1
MTR;19990817;7.2
MTR;19990818;7.0
MTR;19990819;8.5
MTR;19990820;7.9
MTR;19990821;7.9
MTR;19990822;7.0
MTR;19990823;6.8
MTR;19990824;8.3
MTR;19990825;10.6
MTR;19990826;9.1
MTR;19990827;8.6
MTR;19990828;9.6
MTR;19990829;2.0
MTR;19990830;5.4
MTR;19990831;7.0
MTR;19990901;8.1
MTR;19990902;5.1
MTR;19990903;1.4
MTR;19990904;3.9
MTR;19990905;4.0
MTR;19990906;4.5
MTR;19990907;5.5
MTR;19990908;7.5
MTR;19990909;7.8
MTR;19990910;9.0
MTR;19990911;8.8
MTR;19990912;8.8
MTR;19990913;8.6
MTR;19990914;7.2
MTR;19990915;6.9
MTR;19990916;7.1
MTR;19990917;4.1
MTR;19990918;3.1
MTR;19990919;4.3
MTR;19990920;0.8
MTR;19990921;0.9
MTR;19990922;3.3
MTR;19990923;6.1
MTR;19990924;7.0
MTR;19990925;7.0
MTR;19990926;4.9
MTR;19990927;3.9
MTR;19990928;-
MTR;19990929;3.9
MTR;19990930;3.8
MTR;19991001;2.9
MTR;19991002;3.1
MTR;19991003;-1.7
MTR;19991004;-2.0
MTR;19991005;-3.5
MTR;19991006;-4.3
MTR;19991007;-1.3
MTR;19991008;2.5
MTR;19991009;2.1
MTR;19991010;4.3
MTR;19991011;5.9
MTR;19991012;3.5
MTR;19991013;3.0
MTR;19991014;6.2
MTR;19991015;2.2
MTR;19991016;1.4
MTR;19991017;0.2
MTR;19991018;-3.5
MTR;19991019;-5.4
MTR;19991020;-5.7
MTR;19991021;-1.7
MTR;19991022;1.8
MTR;19991023;0.2
MTR;19991024;-0.4
MTR;19991025;3.5
MTR;19991026;3.2
MTR;19991027;4.0
MTR;19991028;8.9
MTR;19991029;6.2
MTR;19991030;2.8
MTR;19991031;2.8
MTR;19991101;1.8
MTR;19991102;1.4
MTR;19991103;0.2
MTR;19991104;0.3
MTR;19991105;0.1
MTR;19991106;-4.6
MTR;19991107;-4.8
MTR;19991108;-3.7
MTR;19991109;-5.1
MTR;19991110;-6.7
MTR;19991111;-7.3
MTR;19991112;-5.1
MTR;19991113;-2.5
MTR;19991114;-2.8
MTR;19991115;-5.8
MTR;19991116;-5.6
MTR;19991117;-11.2
MTR;19991118;-11.7
MTR;19991119;-13.0
MTR;19991120;-13.2
MTR;19991121;-12.2
MTR;19991122;-10.4
MTR;19991123;-8.6
MTR;19991124;-6.6
MTR;19991125;-3.7
MTR;19991126;-4.7
MTR;19991127;-1.7
MTR;19991128;-0.9
MTR;19991129;-0.4
MTR;19991130;0.3
MTR;19991201;1.6
MTR;19991202;0.4
MTR;19991203;-4.8
MTR;19991204;-5.2
MTR;19991205;-11.2
MTR;19991206;-10.9
MTR;19991207;0.7
MTR;19991208;-4.6
MTR;19991209;-5.4
MTR;19991210;-7.3
MTR;19991211;-7.2
MTR;19991212;-7.5
MTR;19991213;-8.6
MTR;19991214;-9.1
MTR;19991215;-11.8
MTR;19991216;-12.5
MTR;19991217;-10.3
MTR;19991218;-5.6
