 

stn;time;tre200d0
DLALB;20091201;0.4
DLALB;20091202;-0.1
DLALB;20091203;2.8
DLALB;20091204;0.6
DLALB;20091205;0.3
DLALB;20091206;5.2
DLALB;20091207;7.1
DLALB;20091208;3.6
DLALB;20091209;1.3
DLALB;20091210;3.6
DLALB;20091211;1.4
DLALB;20091212;-1.4
DLALB;20091213;-4.2
DLALB;20091214;-5.6
DLALB;20091215;-6.2
DLALB;20091216;-6.0
DLALB;20091217;-7.7
DLALB;20091218;-8.5
DLALB;20091219;-14.2
DLALB;20091220;-11.2
DLALB;20091221;-1.2
DLALB;20091222;4.7
DLALB;20091223;0.6
DLALB;20091224;1.8
DLALB;20091225;3.4
DLALB;20091226;-2.9
DLALB;20091227;-1.9
DLALB;20091228;-0.2
DLALB;20091229;2.1
DLALB;20091230;6.0
DLALB;20091231;4.2
DLALB;20100101;0.7
DLALB;20100102;-5.5
DLALB;20100103;-6.4
DLALB;20100104;-7.7
DLALB;20100105;-7.9
DLALB;20100106;-6.7
DLALB;20100107;-4.5
DLALB;20100108;-5.1
DLALB;20100109;-7.7
DLALB;20100110;-7.1
DLALB;20100111;-6.0
DLALB;20100112;-5.3
DLALB;20100113;-2.9
DLALB;20100114;-2.5
DLALB;20100115;-3.5
DLALB;20100116;-3.0
DLALB;20100117;2.6
DLALB;20100118;0.6
DLALB;20100119;-2.0
DLALB;20100120;-4.8
DLALB;20100121;-0.2
DLALB;20100122;-0.6
DLALB;20100123;-3.9
DLALB;20100124;-2.6
DLALB;20100125;-1.4
DLALB;20100126;-5.5
DLALB;20100127;-7.6
DLALB;20100128;-3.2
DLALB;20100129;-1.6
DLALB;20100130;-4.1
DLALB;20100131;-6.3
DLALB;20100201;-5.1
DLALB;20100202;-2.5
DLALB;20100203;1.6
DLALB;20100204;0.5
DLALB;20100205;1.0
DLALB;20100206;1.4
DLALB;20100207;-0.4
DLALB;20100208;-4.2
DLALB;20100209;-3.7
DLALB;20100210;-8.4
DLALB;20100211;-8.4
DLALB;20100212;-7.2
DLALB;20100213;-6.2
DLALB;20100214;-6.2
DLALB;20100215;-6.0
DLALB;20100216;-5.2
DLALB;20100217;0.8
DLALB;20100218;2.5
DLALB;20100219;0.9
DLALB;20100220;-1.1
DLALB;20100221;0.4
DLALB;20100222;4.0
DLALB;20100223;5.7
DLALB;20100224;4.8
DLALB;20100225;5.7
DLALB;20100226;4.2
DLALB;20100227;4.2
DLALB;20100228;7.2
DLALB;20100301;3.9
DLALB;20100302;1.0
DLALB;20100303;-0.5
DLALB;20100304;-1.0
DLALB;20100305;-4.3
DLALB;20100306;-4.4
DLALB;20100307;-6.9
DLALB;20100308;-6.9
DLALB;20100309;-7.1
DLALB;20100310;-4.5
DLALB;20100311;-4.7
DLALB;20100312;-4.0
DLALB;20100313;-0.2
DLALB;20100314;-0.1
DLALB;20100315;1.1
DLALB;20100316;1.7
DLALB;20100317;3.5
DLALB;20100318;7.3
DLALB;20100319;10.0
DLALB;20100320;11.3
DLALB;20100321;9.6
DLALB;20100322;7.4
DLALB;20100323;7.6
DLALB;20100324;9.4
DLALB;20100325;11.5
DLALB;20100326;7.5
DLALB;20100327;5.1
DLALB;20100328;5.9
DLALB;20100329;9.3
DLALB;20100330;9.0
DLALB;20100331;4.2
DLALB;20100401;1.1
DLALB;20100402;2.4
DLALB;20100403;6.9
DLALB;20100404;5.5
DLALB;20100405;3.4
DLALB;20100406;5.9
DLALB;20100407;10.1
DLALB;20100408;9.2
DLALB;20100409;6.8
DLALB;20100410;5.7
DLALB;20100411;1.8
DLALB;20100412;2.5
DLALB;20100413;2.3
DLALB;20100414;3.7
DLALB;20100415;3.7
DLALB;20100416;6.0
DLALB;20100417;7.8
DLALB;20100418;8.5
DLALB;20100419;10.4
DLALB;20100420;9.0
DLALB;20100421;7.2
DLALB;20100422;6.5
DLALB;20100423;9.6
DLALB;20100424;11.7
DLALB;20100425;13.7
DLALB;20100426;12.1
DLALB;20100427;11.7
DLALB;20100428;13.0
DLALB;20100429;17.2
DLALB;20100430;14.4
DLALB;20100501;10.1
DLALB;20100502;8.3
DLALB;20100503;7.5
DLALB;20100504;6.9
DLALB;20100505;5.5
DLALB;20100506;4.0
DLALB;20100507;4.3
DLALB;20100508;7.5
DLALB;20100509;8.8
DLALB;20100510;8.9
DLALB;20100511;10.4
DLALB;20100512;9.8
DLALB;20100513;5.0
DLALB;20100514;4.8
DLALB;20100515;4.7
DLALB;20100516;5.7
DLALB;20100517;8.1
DLALB;20100518;6.3
DLALB;20100519;5.4
DLALB;20100520;6.7
DLALB;20100521;9.1
DLALB;20100522;11.6
DLALB;20100523;13.3
DLALB;20100524;16.8
DLALB;20100525;19.0
DLALB;20100526;15.9
DLALB;20100527;12.4
DLALB;20100528;12.5
DLALB;20100529;13.3
DLALB;20100530;11.9
DLALB;20100531;7.5
DLALB;20100601;9.6
DLALB;20100602;10.1
DLALB;20100603;10.1
DLALB;20100604;15.0
DLALB;20100605;17.8
DLALB;20100606;18.4
DLALB;20100607;16.0
DLALB;20100608;16.9
DLALB;20100609;20.0
DLALB;20100610;22.0
DLALB;20100611;18.5
DLALB;20100612;17.3
DLALB;20100613;12.8
DLALB;20100614;14.4
DLALB;20100615;13.9
DLALB;20100616;12.3
DLALB;20100617;13.1
DLALB;20100618;12.8
DLALB;20100619;8.2
DLALB;20100620;7.8
DLALB;20100621;9.6
DLALB;20100622;10.5
DLALB;20100623;13.4
DLALB;20100624;14.9
DLALB;20100625;17.2
DLALB;20100626;18.1
DLALB;20100627;19.1
DLALB;20100628;19.8
DLALB;20100629;18.8
DLALB;20100630;19.1
DLALB;20100701;20.6
DLALB;20100702;22.3
DLALB;20100703;21.9
DLALB;20100704;18.1
DLALB;20100705;19.1
DLALB;20100706;15.7
DLALB;20100707;16.8
DLALB;20100708;20.1
DLALB;20100709;22.5
DLALB;20100710;25.0
DLALB;20100711;22.8
DLALB;20100712;21.3
DLALB;20100713;19.8
DLALB;20100714;23.5
DLALB;20100715;19.2
DLALB;20100716;21.5
DLALB;20100717;16.0
DLALB;20100718;15.1
DLALB;20100719;17.1
DLALB;20100720;19.0
DLALB;20100721;22.2
DLALB;20100722;18.0
DLALB;20100723;14.5
DLALB;20100724;12.1
DLALB;20100725;12.7
DLALB;20100726;13.4
DLALB;20100727;13.7
