 

stn;time;fklnd3m0
KAETT;201901;0
KAETT;201902;0
KAETT;201903;0
KAETT;201904;0
KAETT;201905;0
KAETT;201906;0
KAETT;201907;0
KAETT;201908;0
KAETT;201909;0
KAETT;201910;0
KAETT;201911;0
KAETT;201912;0
KAETT;202001;0
KAETT;202002;-
KAETT;202003;0
KAETT;202004;0
KAETT;202005;0
KAETT;202006;0
KAETT;202007;0
KAETT;202008;0
KAETT;202009;0
KAETT;202010;0
KAETT;202011;0
KAETT;202012;0
