 

stn;time;rre150yx
TDG;1961;43.5
TDG;1962;53.1
TDG;1963;75.8
TDG;1964;53.0
TDG;1965;78.8
TDG;1966;34.3
TDG;1967;50.0
TDG;1968;50.9
TDG;1969;33.3
TDG;1970;60.3
TDG;1971;49.5
TDG;1972;46.7
TDG;1973;62.0
TDG;1974;52.2
TDG;1975;58.0
TDG;1976;66.0
TDG;1977;50.3
TDG;1978;86.7
TDG;1979;54.3
TDG;1980;44.2
TDG;1981;71.4
TDG;1982;41.3
TDG;1983;39.2
TDG;1984;65.0
TDG;1985;65.8
TDG;1986;41.8
TDG;1987;73.8
TDG;1988;37.9
TDG;1989;42.1
TDG;1990;72.3
TDG;1991;47.1
TDG;1992;53.9
TDG;1993;44.2
TDG;1994;55.6
TDG;1995;83.2
TDG;1996;53.8
TDG;1997;70.6
TDG;1998;53.4
TDG;1999;75.2
TDG;2000;41.2
TDG;2001;55.3
TDG;2002;49.2
TDG;2003;39.7
TDG;2004;38.0
TDG;2005;44.4
TDG;2006;52.9
TDG;2007;72.2
TDG;2008;53.1
TDG;2009;40.3
TDG;2010;100.4
TDG;2011;44.6
TDG;2012;42.3
TDG;2013;45.9
TDG;2014;59.4
TDG;2015;73.2
TDG;2016;67.2
TDG;2017;42.6
TDG;2018;47.1
TDG;2019;38.7
TDG;2020;41.2
