 

stn;time;rre150m0
PMA;201203;39.7
PMA;201204;89.6
PMA;201205;40.5
PMA;201206;136.6
PMA;201207;117.0
PMA;201208;150.4
PMA;201209;84.5
PMA;201210;67.4
PMA;201211;76.2
PMA;201212;57.1
PMA;201301;30.7
PMA;201302;12.7
PMA;201303;20.4
PMA;201304;70.8
PMA;201305;118.2
PMA;201306;43.3
PMA;201307;56.6
PMA;201308;94.9
PMA;201309;58.3
PMA;201310;114.6
PMA;201311;53.9
PMA;201312;100.2
PMA;201401;122.0
PMA;201402;108.6
PMA;201403;33.7
PMA;201404;36.9
PMA;201405;27.9
PMA;201406;104.6
PMA;201407;152.7
PMA;201408;173.5
PMA;201409;44.7
PMA;201410;81.1
PMA;201411;156.4
PMA;201412;20.8
PMA;201501;70.4
PMA;201502;20.3
PMA;201503;16.6
PMA;201504;16.3
PMA;201505;115.4
PMA;201506;72.0
PMA;201507;42.3
