 

stn;time;rre150m0
TIMAG;200801;139.2
TIMAG;200802;32.6
TIMAG;200803;84.3
TIMAG;200804;241.2
TIMAG;200805;253.8
TIMAG;200806;282.1
TIMAG;200807;223.6
TIMAG;200808;72.1
TIMAG;200809;757.3
TIMAG;200810;265.2
TIMAG;200811;292.3
TIMAG;200812;181.9
TIMAG;200901;51.7
TIMAG;200902;182.3
TIMAG;200903;164.2
TIMAG;200904;319.0
TIMAG;200905;71.0
TIMAG;200906;21.3
TIMAG;200907;240.4
TIMAG;200908;164.6
TIMAG;200909;113.5
TIMAG;200910;58.8
TIMAG;200911;247.8
TIMAG;200912;148.7
TIMAG;201001;48.0
TIMAG;201002;72.0
TIMAG;201003;219.8
TIMAG;201004;112.8
TIMAG;201005;368.5
TIMAG;201006;232.3
TIMAG;201007;65.7
TIMAG;201008;66.6
TIMAG;201009;86.2
TIMAG;201010;145.8
TIMAG;201011;249.7
TIMAG;201012;106.9
