 

stn;time;hns000y0
BRO;1970;177
BRO;1971;88
BRO;1972;67
BRO;1973;151
BRO;1974;92
BRO;1975;90
BRO;1976;130
BRO;1977;155
BRO;1978;179
BRO;1979;176
BRO;1980;134
BRO;1981;158
BRO;1982;66
BRO;1983;64
BRO;1984;161
BRO;1985;198
BRO;1986;162
BRO;1987;139
BRO;1988;179
BRO;1989;28
BRO;1990;83
BRO;1991;49
BRO;1992;35
BRO;1993;85
BRO;1994;58
BRO;1995;201
