 

stn;time;fklnd3m0
DLMUC;198501;0
DLMUC;198502;0
DLMUC;198503;0
DLMUC;198504;0
DLMUC;198505;0
DLMUC;198506;0
DLMUC;198507;0
DLMUC;198508;0
DLMUC;198509;0
DLMUC;198510;0
DLMUC;198511;0
DLMUC;198512;0
DLMUC;198601;1
DLMUC;198602;0
DLMUC;198603;1
DLMUC;198604;0
DLMUC;198605;0
DLMUC;198606;0
DLMUC;198607;0
DLMUC;198608;0
DLMUC;198609;0
DLMUC;198610;1
DLMUC;198611;0
DLMUC;198612;0
DLMUC;198701;1
DLMUC;198702;0
DLMUC;198703;0
DLMUC;198704;0
DLMUC;198705;0
DLMUC;198706;0
DLMUC;198707;0
DLMUC;198708;0
DLMUC;198709;0
DLMUC;198710;0
DLMUC;198711;0
DLMUC;198712;0
DLMUC;198801;0
DLMUC;198802;0
DLMUC;198803;0
DLMUC;198804;0
DLMUC;198805;0
DLMUC;198806;0
DLMUC;198807;1
DLMUC;198808;0
DLMUC;198809;0
DLMUC;198810;0
DLMUC;198811;0
DLMUC;198812;1
DLMUC;198901;0
DLMUC;198902;0
DLMUC;198903;0
DLMUC;198904;0
DLMUC;198905;0
DLMUC;198906;0
DLMUC;198907;0
DLMUC;198908;0
DLMUC;198909;0
DLMUC;198910;0
DLMUC;198911;0
DLMUC;198912;0
DLMUC;199001;0
DLMUC;199002;3
DLMUC;199003;1
DLMUC;199004;0
DLMUC;199005;0
DLMUC;199006;0
DLMUC;199007;0
DLMUC;199008;0
DLMUC;199009;0
DLMUC;199010;1
DLMUC;199011;0
DLMUC;199012;0
DLMUC;199101;0
DLMUC;199102;0
DLMUC;199103;0
DLMUC;199104;0
DLMUC;199105;0
DLMUC;199106;0
DLMUC;199107;0
DLMUC;199108;0
DLMUC;199109;0
DLMUC;199110;0
DLMUC;199111;0
DLMUC;199112;0
DLMUC;199201;0
DLMUC;199202;0
DLMUC;199203;1
DLMUC;199204;0
DLMUC;199205;0
DLMUC;199206;0
DLMUC;199207;1
DLMUC;199208;0
DLMUC;199209;0
DLMUC;199210;0
DLMUC;199211;0
DLMUC;199212;0
DLMUC;199301;1
DLMUC;199302;0
DLMUC;199303;0
DLMUC;199304;0
DLMUC;199305;0
DLMUC;199306;0
DLMUC;199307;0
DLMUC;199308;0
DLMUC;199309;0
DLMUC;199310;0
DLMUC;199311;0
DLMUC;199312;2
DLMUC;199401;0
DLMUC;199402;0
DLMUC;199403;1
DLMUC;199404;0
DLMUC;199405;0
DLMUC;199406;0
DLMUC;199407;0
DLMUC;199408;0
DLMUC;199409;0
DLMUC;199410;0
DLMUC;199411;0
DLMUC;199412;0
DLMUC;199501;1
DLMUC;199502;0
DLMUC;199503;0
DLMUC;199504;0
DLMUC;199505;0
