 

stn;time;hns000mx
INT;197201;4
INT;197202;1
INT;197203;0
INT;197204;1
INT;197205;0
INT;197206;0
INT;197207;0
INT;197208;0
INT;197209;0
INT;197210;0
INT;197211;7
INT;197212;1
INT;197301;16
INT;197302;10
INT;197303;2
INT;197304;13
INT;197305;0
INT;197306;0
INT;197307;0
INT;197308;0
INT;197309;0
INT;197310;0
INT;197311;10
INT;197312;10
INT;197401;4
INT;197402;9
INT;197403;4
INT;197404;3
INT;197405;0
INT;197406;0
INT;197407;0
INT;197408;0
INT;197409;0
INT;197410;8
INT;197411;3
INT;197412;8
INT;197501;0
INT;197502;0
INT;197503;6
INT;197504;15
INT;197505;0
INT;197506;0
INT;197507;0
INT;197508;0
INT;197509;0
INT;197510;0
INT;197511;7
INT;197512;1
INT;197601;9
INT;197602;10
INT;197603;9
INT;197604;32
INT;197605;0
INT;197606;0
INT;197607;0
INT;197608;0
INT;197609;0
INT;197610;0
INT;197611;2
INT;197612;40
INT;197701;18
INT;197702;0
INT;197703;13
INT;197704;10
INT;197705;0
INT;197706;0
INT;197707;0
INT;197708;0
INT;197709;0
INT;197710;0
INT;197711;11
INT;197712;1
INT;197801;20
INT;197802;6
INT;197803;10
INT;197804;3
INT;197805;0
INT;197806;0
INT;197807;0
INT;197808;0
INT;197809;0
INT;197810;0
INT;197811;10
INT;197812;0
INT;197901;10
INT;197902;2
INT;197903;1
INT;197904;0
INT;197905;0
INT;197906;0
INT;197907;0
INT;197908;0
INT;197909;0
INT;197910;0
INT;197911;5
INT;197912;17
INT;198001;17
INT;198002;0
INT;198003;2
INT;198004;0
INT;198005;0
INT;198006;0
INT;198007;0
INT;198008;0
INT;198009;0
INT;198010;0
INT;198011;16
INT;198012;12
INT;198101;15
INT;198102;8
INT;198103;3
INT;198104;0
INT;198105;0
INT;198106;0
INT;198107;0
INT;198108;0
INT;198109;0
INT;198110;0
INT;198111;22
INT;198112;14
INT;198201;7
INT;198202;27
INT;198203;2
INT;198204;0
INT;198205;0
INT;198206;0
INT;198207;0
INT;198208;0
INT;198209;0
INT;198210;0
INT;198211;0
INT;198212;2
INT;198301;10
INT;198302;13
INT;198303;0
INT;198304;0
INT;198305;0
INT;198306;0
INT;198307;0
INT;198308;0
INT;198309;0
INT;198310;0
INT;198311;0
INT;198312;5
INT;198401;27
INT;198402;33
INT;198403;15
INT;198404;0
INT;198405;0
INT;198406;0
INT;198407;0
INT;198408;0
INT;198409;0
INT;198410;0
INT;198411;0
INT;198412;4
INT;198501;13
INT;198502;34
INT;198503;2
INT;198504;0
INT;198505;0
INT;198506;0
INT;198507;0
INT;198508;0
INT;198509;0
INT;198510;0
INT;198511;7
INT;198512;1
INT;198601;20
INT;198602;9
INT;198603;7
INT;198604;1
INT;198605;0
INT;198606;0
INT;198607;0
INT;198608;0
INT;198609;0
INT;198610;0
INT;198611;0
INT;198612;18
INT;198701;17
INT;198702;3
INT;198703;14
INT;198704;0
INT;198705;0
INT;198706;0
INT;198707;0
INT;198708;0
INT;198709;0
INT;198710;0
INT;198711;1
INT;198712;0
INT;198801;5
INT;198802;12
INT;198803;13
INT;198804;0
INT;198805;0
INT;198806;0
INT;198807;0
INT;198808;0
INT;198809;0
INT;198810;0
INT;198811;3
INT;198812;10
INT;198901;2
INT;198902;2
INT;198903;0
INT;198904;2
INT;198905;0
INT;198906;0
INT;198907;0
INT;198908;0
INT;198909;0
INT;198910;0
INT;198911;0
INT;198912;0
INT;199001;0
INT;199002;2
INT;199003;5
INT;199004;0
INT;199005;0
INT;199006;0
INT;199007;0
INT;199008;0
INT;199009;0
INT;199010;0
INT;199011;6
INT;199012;20
INT;199101;3
INT;199102;9
INT;199103;0
INT;199104;0
INT;199105;0
INT;199106;0
INT;199107;0
INT;199108;0
INT;199109;0
INT;199110;0
INT;199111;0
INT;199112;7
INT;199201;10
INT;199202;3
INT;199203;6
INT;199204;0
INT;199205;0
INT;199206;0
INT;199207;0
INT;199208;0
INT;199209;0
INT;199210;0
INT;199211;2
INT;199212;0
INT;199301;1
INT;199302;15
INT;199303;8
INT;199304;0
INT;199305;0
INT;199306;0
INT;199307;0
INT;199308;0
INT;199309;0
INT;199310;0
INT;199311;0
INT;199312;12
INT;199401;6
INT;199402;6
INT;199403;0
INT;199404;4
INT;199405;0
INT;199406;0
INT;199407;0
INT;199408;0
INT;199409;0
INT;199410;0
INT;199411;0
INT;199412;10
INT;199501;46
INT;199502;2
INT;199503;7
INT;199504;0
INT;199505;0
INT;199506;0
INT;199507;0
INT;199508;0
INT;199509;0
INT;199510;0
INT;199511;1
INT;199512;12
INT;199601;0
INT;199602;16
INT;199603;0
INT;199604;2
INT;199605;0
INT;199606;0
INT;199607;0
INT;199608;0
INT;199609;0
INT;199610;0
INT;199611;15
INT;199612;3
INT;199701;1
