 

stn;time;rre150yx
RIC;1901;68.3
RIC;1902;54.1
RIC;1903;49.7
RIC;1904;68.1
RIC;1905;36.7
RIC;1906;84.4
RIC;1907;64.0
RIC;1908;69.2
RIC;1909;68.4
RIC;1910;138.1
RIC;1911;57.6
RIC;1912;80.2
RIC;1913;73.6
RIC;1914;94.6
RIC;1915;60.1
RIC;1916;50.1
RIC;1917;56.1
RIC;1918;69.1
RIC;1919;58.9
RIC;1920;48.8
RIC;1921;93.8
RIC;1922;72.9
RIC;1923;43.3
RIC;1924;61.8
RIC;1925;65.4
RIC;1926;54.1
RIC;1927;87.7
RIC;1928;93.2
RIC;1929;42.7
RIC;1930;83.3
RIC;1931;64.2
RIC;1932;72.9
RIC;1933;65.6
RIC;1934;84.4
RIC;1935;64.6
RIC;1936;56.3
RIC;1937;60.9
RIC;1938;104.9
RIC;1939;54.6
RIC;1940;79.2
RIC;1941;67.9
RIC;1942;53.3
RIC;1943;60.9
RIC;1944;56.3
RIC;1945;57.6
RIC;1946;90.5
RIC;1947;49.1
RIC;1948;62.8
RIC;1949;55.4
RIC;1950;65.4
RIC;1951;62.6
RIC;1952;55.5
RIC;1953;86.5
RIC;1954;92.1
RIC;1955;57.0
RIC;1956;63.7
RIC;1957;103.7
RIC;1958;91.1
RIC;1959;55.1
RIC;1960;57.2
RIC;1961;59.7
RIC;1962;41.7
RIC;1963;57.0
RIC;1964;61.0
RIC;1965;80.2
RIC;1966;56.5
RIC;1967;59.7
RIC;1968;72.8
RIC;1969;58.4
RIC;1970;55.1
RIC;1971;53.9
RIC;1972;56.9
RIC;1973;82.5
RIC;1974;78.6
RIC;1975;73.4
RIC;1976;61.3
RIC;1977;83.7
RIC;1978;115.0
RIC;1979;66.1
RIC;1980;50.8
RIC;1981;79.8
RIC;1982;59.4
RIC;1983;62.7
RIC;1984;81.3
RIC;1985;60.5
RIC;1986;65.2
RIC;1987;80.5
RIC;1988;66.1
RIC;1989;69.8
RIC;1990;51.0
RIC;1991;81.4
RIC;1992;78.0
RIC;1993;67.4
RIC;1994;59.1
RIC;1995;152.1
RIC;1996;49.5
RIC;1997;67.0
RIC;1998;73.9
RIC;1999;87.8
RIC;2000;80.0
RIC;2001;84.3
RIC;2002;79.6
RIC;2003;49.4
RIC;2004;50.1
RIC;2005;70.1
RIC;2006;114.4
RIC;2007;60.5
RIC;2008;67.9
RIC;2009;89.5
RIC;2010;68.4
RIC;2011;70.2
RIC;2012;61.6
RIC;2013;80.2
RIC;2014;50.7
RIC;2015;69.4
RIC;2016;98.5
RIC;2017;84.7
RIC;2018;75.0
RIC;2019;62.9
RIC;2020;70.9
