 

stn;time;fklnd3m0
ROB;198101;1
ROB;198102;-
ROB;198103;0
ROB;198104;0
ROB;198105;0
ROB;198106;0
ROB;198107;0
ROB;198108;0
ROB;198109;0
ROB;198110;0
ROB;198111;0
ROB;198112;0
ROB;198201;0
ROB;198202;0
ROB;198203;0
ROB;198204;0
ROB;198205;0
ROB;198206;0
ROB;198207;0
ROB;198208;0
ROB;198209;0
ROB;198210;0
ROB;198211;0
ROB;198212;1
ROB;198301;2
ROB;198302;0
ROB;198303;0
ROB;198304;0
ROB;198305;0
ROB;198306;0
ROB;198307;0
ROB;198308;0
ROB;198309;0
ROB;198310;0
ROB;198311;0
ROB;198312;1
ROB;198401;1
ROB;198402;0
ROB;198403;0
ROB;198404;0
ROB;198405;0
ROB;198406;0
ROB;198407;0
ROB;198408;0
ROB;198409;0
ROB;198410;0
ROB;198411;0
ROB;198412;0
ROB;198501;0
ROB;198502;0
ROB;198503;1
ROB;198504;0
ROB;198505;0
ROB;198506;0
ROB;198507;0
ROB;198508;0
ROB;198509;0
ROB;198510;0
ROB;198511;1
ROB;198512;0
ROB;198601;1
ROB;198602;0
ROB;198603;0
ROB;198604;0
ROB;198605;0
ROB;198606;0
ROB;198607;0
ROB;198608;0
ROB;198609;0
ROB;198610;0
ROB;198611;0
ROB;198612;3
ROB;198701;0
ROB;198702;1
ROB;198703;1
ROB;198704;0
ROB;198705;2
ROB;198706;0
ROB;198707;0
ROB;198708;0
ROB;198709;0
ROB;198710;0
ROB;198711;1
ROB;198712;0
ROB;198801;1
ROB;198802;2
ROB;198803;0
ROB;198804;0
ROB;198805;0
ROB;198806;0
ROB;198807;0
ROB;198808;0
ROB;198809;0
ROB;198810;0
ROB;198811;1
ROB;198812;1
ROB;198901;1
ROB;198902;0
ROB;198903;0
ROB;198904;0
ROB;198905;1
ROB;198906;0
ROB;198907;0
ROB;198908;0
ROB;198909;0
ROB;198910;0
ROB;198911;0
ROB;198912;0
ROB;199001;0
ROB;199002;0
ROB;199003;0
ROB;199004;0
ROB;199005;0
ROB;199006;0
ROB;199007;0
ROB;199008;0
ROB;199009;0
ROB;199010;0
ROB;199011;0
ROB;199012;0
ROB;199101;0
ROB;199102;0
ROB;199103;0
ROB;199104;0
ROB;199105;0
ROB;199106;0
ROB;199107;0
ROB;199108;0
ROB;199109;0
ROB;199110;0
ROB;199111;0
ROB;199112;3
ROB;199201;0
ROB;199202;0
ROB;199203;1
ROB;199204;0
ROB;199205;0
ROB;199206;0
ROB;199207;0
ROB;199208;0
ROB;199209;0
ROB;199210;0
ROB;199211;0
ROB;199212;1
ROB;199301;2
ROB;199302;2
ROB;199303;0
ROB;199304;0
ROB;199305;0
ROB;199306;0
ROB;199307;0
ROB;199308;1
ROB;199309;0
ROB;199310;0
ROB;199311;0
ROB;199312;0
ROB;199401;2
ROB;199402;0
ROB;199403;0
ROB;199404;0
ROB;199405;0
ROB;199406;0
ROB;199407;0
ROB;199408;0
ROB;199409;0
ROB;199410;0
ROB;199411;0
ROB;199412;0
ROB;199501;0
ROB;199502;0
ROB;199503;0
ROB;199504;1
ROB;199505;0
ROB;199506;0
ROB;199507;0
ROB;199508;0
ROB;199509;0
ROB;199510;0
ROB;199511;1
ROB;199512;0
ROB;199601;0
ROB;199602;0
ROB;199603;0
ROB;199604;0
ROB;199605;0
ROB;199606;0
ROB;199607;0
ROB;199608;0
ROB;199609;0
ROB;199610;0
ROB;199611;0
ROB;199612;0
ROB;199701;0
ROB;199702;0
ROB;199703;0
ROB;199704;1
ROB;199705;0
ROB;199706;0
ROB;199707;0
ROB;199708;0
ROB;199709;0
ROB;199710;0
ROB;199711;0
ROB;199712;0
ROB;199801;0
ROB;199802;0
ROB;199803;0
ROB;199804;0
ROB;199805;0
ROB;199806;0
ROB;199807;0
ROB;199808;0
ROB;199809;0
ROB;199810;0
ROB;199811;0
ROB;199812;1
ROB;199901;0
ROB;199902;0
ROB;199903;0
ROB;199904;0
ROB;199905;0
ROB;199906;0
ROB;199907;0
ROB;199908;0
ROB;199909;0
ROB;199910;0
ROB;199911;0
ROB;199912;1
ROB;200001;0
ROB;200002;0
ROB;200003;0
ROB;200004;0
ROB;200005;0
ROB;200006;0
ROB;200007;0
ROB;200008;0
ROB;200009;0
ROB;200010;0
ROB;200011;0
ROB;200012;0
ROB;200101;0
ROB;200102;0
ROB;200103;0
ROB;200104;0
ROB;200105;0
ROB;200106;0
ROB;200107;0
ROB;200108;0
ROB;200109;0
ROB;200110;0
ROB;200111;0
ROB;200112;0
ROB;200201;0
ROB;200202;0
ROB;200203;0
ROB;200204;0
ROB;200205;0
ROB;200206;0
ROB;200207;0
ROB;200208;0
ROB;200209;0
ROB;200210;1
ROB;200211;0
ROB;200212;0
ROB;200301;0
ROB;200302;0
ROB;200303;0
ROB;200304;0
ROB;200305;0
ROB;200306;0
ROB;200307;0
ROB;200308;0
ROB;200309;0
ROB;200310;1
ROB;200311;0
ROB;200312;0
ROB;200401;0
ROB;200402;1
ROB;200403;0
ROB;200404;0
ROB;200405;0
ROB;200406;0
ROB;200407;0
ROB;200408;0
ROB;200409;0
ROB;200410;0
ROB;200411;0
ROB;200412;0
ROB;200501;0
ROB;200502;0
ROB;200503;0
ROB;200504;0
ROB;200505;0
ROB;200506;0
ROB;200507;0
ROB;200508;0
ROB;200509;0
ROB;200510;0
ROB;200511;0
ROB;200512;0
ROB;200601;0
ROB;200602;0
ROB;200603;1
ROB;200604;0
ROB;200605;0
ROB;200606;0
ROB;200607;0
ROB;200608;0
ROB;200609;0
