 

stn;time;rre150y0
JAU;1901;1632.3
JAU;1902;1680.8
JAU;1903;1553.7
JAU;1904;1228.1
JAU;1905;1775.4
JAU;1906;1153.0
JAU;1907;1383.7
JAU;1908;1216.1
JAU;1909;1551.1
JAU;1910;2145.7
JAU;1911;1262.0
JAU;1912;1868.9
JAU;1913;1447.7
JAU;1914;1724.5
JAU;1915;1756.2
JAU;1916;1825.8
JAU;1917;1546.1
JAU;1918;1633.9
JAU;1919;1789.7
JAU;1920;1168.0
JAU;1921;1291.4
JAU;1922;2482.5
JAU;1923;1777.0
JAU;1924;1475.7
JAU;1925;1532.1
JAU;1926;1744.3
JAU;1927;1988.3
JAU;1928;1817.8
JAU;1929;1297.9
JAU;1930;2307.3
JAU;1931;1743.3
JAU;1932;1460.1
JAU;1933;1478.8
JAU;1934;1443.8
JAU;1935;2037.2
JAU;1936;2002.9
JAU;1937;1617.9
JAU;1938;1455.8
JAU;1939;1910.2
JAU;1940;2078.0
JAU;1941;1447.9
JAU;1942;1380.2
JAU;1943;1437.1
JAU;1944;2048.3
JAU;1945;1628.7
JAU;1946;1567.7
JAU;1947;1427.2
JAU;1948;1698.6
JAU;1949;1222.6
JAU;1950;1637.3
JAU;1951;1690.8
JAU;1952;2045.7
JAU;1953;1225.4
JAU;1954;1873.4
JAU;1955;1881.1
JAU;1956;1785.5
JAU;1957;1511.2
JAU;1958;1890.7
JAU;1959;1358.4
JAU;1960;1806.7
JAU;1961;1564.8
JAU;1962;1445.9
JAU;1963;1406.3
JAU;1964;1454.2
JAU;1965;2312.2
JAU;1966;1789.3
JAU;1967;1530.6
JAU;1968;1975.5
JAU;1969;1624.6
JAU;1970;2037.9
JAU;1971;1266.4
JAU;1972;1357.2
JAU;1973;1679.8
JAU;1974;1883.5
JAU;1975;1495.0
JAU;1976;1227.4
JAU;1977;2039.8
JAU;1978;1828.6
JAU;1979;1963.3
JAU;1980;1839.2
JAU;1981;2021.2
JAU;1982;1805.3
JAU;1983;1582.4
JAU;1984;1608.5
JAU;1985;1703.3
JAU;1986;1854.8
JAU;1987;1923.4
JAU;1988;2005.9
JAU;1989;1397.6
JAU;1990;1875.7
JAU;1991;1636.0
JAU;1992;1863.0
JAU;1993;1822.2
JAU;1994;1907.8
JAU;1995;1945.4
JAU;1996;1620.5
JAU;1997;1672.2
JAU;1998;1538.1
JAU;1999;2254.9
JAU;2000;1522.4
JAU;2001;2097.6
JAU;2002;1992.9
JAU;2003;1364.7
JAU;2004;1630.8
JAU;2005;1654.2
JAU;2006;1789.0
JAU;2007;1960.3
JAU;2008;1477.3
JAU;2009;1543.9
JAU;2010;1268.9
JAU;2011;1549.7
JAU;2012;1749.3
JAU;2013;1722.0
JAU;2014;1799.5
JAU;2015;1498.9
JAU;2016;1899.7
JAU;2017;1756.9
JAU;2018;1501.2
JAU;2019;1749.0
JAU;2020;1554.2
