 

stn;time;rre150y0
OTN;1901;1122.2
OTN;1902;976.8
OTN;1903;896.8
OTN;1904;956.3
OTN;1905;1177.3
OTN;1906;947.0
OTN;1907;967.5
OTN;1908;1070.5
OTN;1909;1120.4
OTN;1910;1637.6
OTN;1911;844.4
OTN;1912;1384.3
OTN;1913;1049.5
OTN;1914;1385.0
OTN;1915;1307.3
OTN;1916;1372.4
OTN;1917;1257.7
OTN;1918;1173.9
OTN;1919;1153.2
OTN;1920;772.0
OTN;1921;762.8
OTN;1922;1490.9
OTN;1923;1226.2
OTN;1924;1018.7
OTN;1925;1077.7
OTN;1926;1117.3
OTN;1927;1188.3
OTN;1928;1112.8
OTN;1929;843.7
OTN;1930;1370.0
OTN;1931;1263.3
OTN;1932;1048.7
OTN;1933;1106.5
OTN;1934;973.6
OTN;1935;1487.5
OTN;1936;1329.3
OTN;1937;1072.7
OTN;1938;1018.1
OTN;1939;1516.2
OTN;1940;1470.2
OTN;1941;930.7
OTN;1942;970.2
OTN;1943;843.6
OTN;1944;1229.3
OTN;1945;1203.1
OTN;1946;1023.0
OTN;1947;806.9
OTN;1948;1104.9
OTN;1949;720.8
OTN;1950;985.4
OTN;1951;1141.8
OTN;1952;1306.6
OTN;1953;847.1
OTN;1954;1243.4
OTN;1955;1079.2
OTN;1956;1125.4
OTN;1957;1024.5
OTN;1958;1173.9
OTN;1959;875.2
OTN;1960;1123.8
OTN;1961;1000.6
OTN;1962;921.5
OTN;1963;995.5
OTN;1964;964.1
OTN;1965;1448.0
OTN;1966;1317.2
OTN;1967;1064.8
OTN;1968;1315.9
OTN;1969;931.2
OTN;1970;1150.5
OTN;1971;816.7
OTN;1972;829.4
OTN;1973;912.4
OTN;1974;1058.6
OTN;1975;1056.8
OTN;1976;744.8
OTN;1977;1224.8
OTN;1978;1058.4
OTN;1979;1222.8
OTN;1980;1136.2
OTN;1981;1377.4
OTN;1982;1312.7
OTN;1983;961.4
OTN;1984;1022.4
OTN;1985;856.8
OTN;1986;1206.0
