 

stn;time;rzz150mx
COV;201407;1.5
COV;201408;1.7
COV;201409;1.4
COV;201410;1.3
COV;201411;2.2
COV;201412;0.8
COV;201501;1.4
COV;201502;0.4
COV;201503;0.5
COV;201504;0.8
COV;201505;1.7
COV;201506;1.3
COV;201507;2.6
COV;201508;6.0
COV;201509;1.6
COV;201510;1.0
COV;201511;0.4
COV;201512;0.3
COV;201601;1.0
COV;201602;1.0
COV;201603;1.4
COV;201604;1.7
COV;201605;1.6
COV;201606;1.5
COV;201607;2.0
COV;201608;4.2
COV;201609;1.4
COV;201610;1.6
COV;201611;1.1
COV;201612;0.2
COV;201701;0.7
COV;201702;0.8
COV;201703;0.8
COV;201704;1.4
COV;201705;1.1
COV;201706;1.7
COV;201707;2.6
COV;201708;2.6
COV;201709;1.6
COV;201710;1.0
COV;201711;1.8
COV;201712;1.5
COV;201801;1.8
COV;201802;0.3
COV;201803;1.0
COV;201804;1.7
COV;201805;1.7
COV;201806;3.3
COV;201807;4.3
COV;201808;2.7
COV;201809;1.2
