 

stn;time;hns000mx
THU;196601;4
THU;196602;0
THU;196603;5
THU;196604;0
THU;196605;0
THU;196606;0
THU;196607;0
THU;196608;0
THU;196609;0
THU;196610;0
THU;196611;8
THU;196612;11
THU;196701;10
THU;196702;0
THU;196703;0
THU;196704;2
THU;196705;0
THU;196706;0
THU;196707;0
THU;196708;0
THU;196709;0
THU;196710;0
THU;196711;0
THU;196712;12
THU;196801;8
THU;196802;3
THU;196803;1
THU;196804;2
THU;196805;0
THU;196806;0
THU;196807;0
THU;196808;0
THU;196809;0
THU;196810;0
THU;196811;8
THU;196812;3
THU;196901;3
THU;196902;9
THU;196903;3
THU;196904;0
THU;196905;0
THU;196906;0
THU;196907;0
THU;196908;0
THU;196909;0
THU;196910;0
THU;196911;15
THU;196912;5
THU;197001;0
THU;197002;10
THU;197003;12
THU;197004;8
THU;197005;0
THU;197006;0
THU;197007;0
THU;197008;0
THU;197009;0
THU;197010;0
THU;197011;0
THU;197012;4
THU;197101;0
THU;197102;5
THU;197103;1
THU;197104;0
THU;197105;0
THU;197106;0
THU;197107;0
THU;197108;0
THU;197109;0
THU;197110;0
THU;197111;13
THU;197112;4
THU;197201;4
THU;197202;3
THU;197203;0
THU;197204;1
THU;197205;0
THU;197206;0
THU;197207;0
THU;197208;0
THU;197209;0
THU;197210;0
THU;197211;1
THU;197212;0
THU;197301;1
THU;197302;6
THU;197303;1
THU;197304;5
THU;197305;0
THU;197306;0
THU;197307;0
THU;197308;0
THU;197309;0
THU;197310;0
THU;197311;0
THU;197312;5
THU;197401;0
THU;197402;3
THU;197403;2
THU;197404;1
THU;197405;0
THU;197406;0
THU;197407;0
THU;197408;0
THU;197409;0
THU;197410;1
THU;197411;1
THU;197412;4
THU;197501;0
THU;197502;0
THU;197503;7
THU;197504;12
THU;197505;0
THU;197506;0
THU;197507;0
THU;197508;0
THU;197509;0
THU;197510;0
THU;197511;2
THU;197512;4
THU;197601;7
THU;197602;3
THU;197603;11
THU;197604;12
THU;197605;0
THU;197606;0
THU;197607;0
THU;197608;0
THU;197609;0
THU;197610;0
THU;197611;1
THU;197612;11
THU;197701;17
THU;197702;0
THU;197703;6
THU;197704;6
THU;197705;0
THU;197706;0
THU;197707;0
THU;197708;0
THU;197709;0
THU;197710;0
THU;197711;5
THU;197712;1
THU;197801;6
THU;197802;6
THU;197803;6
THU;197804;0
THU;197805;0
THU;197806;0
THU;197807;0
THU;197808;0
THU;197809;0
THU;197810;0
THU;197811;4
THU;197812;1
THU;197901;170
THU;197902;2
THU;197903;0
THU;197904;4
THU;197905;0
THU;197906;0
THU;197907;0
THU;197908;0
THU;197909;0
THU;197910;0
THU;197911;3
THU;197912;26
THU;198001;7
THU;198002;0
THU;198003;0
THU;198004;2
THU;198005;0
THU;198006;0
THU;198007;0
THU;198008;0
THU;198009;0
THU;198010;0
THU;198011;8
THU;198012;6
THU;198101;7
THU;198102;7
THU;198103;11
THU;198104;0
THU;198105;0
THU;198106;0
THU;198107;0
THU;198108;0
THU;198109;0
THU;198110;0
THU;198111;5
THU;198112;5
THU;198201;3
THU;198202;17
THU;198203;1
THU;198204;0
THU;198205;0
THU;198206;0
THU;198207;0
THU;198208;0
THU;198209;0
THU;198210;0
THU;198211;0
THU;198212;1
THU;198301;4
THU;198302;4
THU;198303;0
THU;198304;0
THU;198305;0
THU;198306;0
THU;198307;0
THU;198308;0
THU;198309;0
THU;198310;0
THU;198311;0
THU;198312;5
THU;198401;10
THU;198402;30
THU;198403;5
THU;198404;5
THU;198405;0
THU;198406;0
THU;198407;0
THU;198408;0
THU;198409;0
THU;198410;0
THU;198411;0
THU;198412;4
THU;198501;10
THU;198502;35
THU;198503;5
THU;198504;0
THU;198505;0
THU;198506;0
THU;198507;0
THU;198508;0
THU;198509;0
THU;198510;0
THU;198511;5
THU;198512;0
THU;198601;10
THU;198602;7
THU;198603;3
THU;198604;4
THU;198605;0
THU;198606;0
THU;198607;0
THU;198608;0
THU;198609;0
THU;198610;0
THU;198611;0
THU;198612;5
THU;198701;9
THU;198702;4
THU;198703;13
THU;198704;0
THU;198705;0
THU;198706;0
THU;198707;0
THU;198708;0
THU;198709;0
THU;198710;0
THU;198711;0
