 

stn;time;rre150m0
ZHBID;197806;119.5
ZHBID;197807;63.0
ZHBID;197808;159.0
ZHBID;197809;46.5
ZHBID;197810;75.5
ZHBID;197811;19.0
ZHBID;197812;53.5
ZHBID;197901;93.0
ZHBID;197902;74.5
ZHBID;197903;120.0
ZHBID;197904;88.0
ZHBID;197905;71.0
ZHBID;197906;96.5
ZHBID;197907;29.0
ZHBID;197908;13.0
ZHBID;197909;6.5
ZHBID;197910;9.0
ZHBID;197911;8.5
ZHBID;197912;7.5
ZHBID;198001;11.5
ZHBID;198002;6.5
ZHBID;198003;5.5
ZHBID;198004;77.5
ZHBID;198005;60.5
ZHBID;198006;144.0
ZHBID;198007;136.5
ZHBID;198008;59.5
ZHBID;198009;38.5
ZHBID;198010;106.5
ZHBID;198011;46.0
ZHBID;198012;57.5
ZHBID;198101;90.0
ZHBID;198102;17.5
ZHBID;198103;98.0
ZHBID;198104;28.0
ZHBID;198105;48.0
ZHBID;198106;21.5
ZHBID;198107;16.0
ZHBID;198108;31.0
ZHBID;198109;27.5
ZHBID;198110;10.0
