 

stn;time;rre150yx
REH;1979;35.6
REH;1980;38.5
REH;1981;41.3
REH;1982;38.0
REH;1983;45.6
REH;1984;38.1
REH;1985;34.6
REH;1986;47.4
REH;1987;64.3
REH;1988;48.4
REH;1989;29.7
REH;1990;42.1
REH;1991;38.9
REH;1992;48.5
REH;1993;64.4
REH;1994;70.9
REH;1995;40.9
REH;1996;35.3
REH;1997;38.0
REH;1998;49.1
REH;1999;60.8
REH;2000;54.3
REH;2001;45.1
REH;2002;72.8
REH;2003;36.2
REH;2004;45.9
REH;2005;40.1
REH;2006;48.4
REH;2007;73.5
REH;2008;45.7
REH;2009;53.8
REH;2010;58.9
REH;2011;37.4
REH;2012;43.4
REH;2013;47.9
REH;2014;51.5
REH;2015;40.5
REH;2016;45.5
REH;2017;47.4
REH;2018;48.4
REH;2019;40.5
REH;2020;33.0
