 

stn;time;rsd700y0
WIE;1915;0
WIE;1916;0
WIE;1917;0
WIE;1918;0
WIE;1919;0
WIE;1920;0
WIE;1921;0
WIE;1922;0
WIE;1923;0
WIE;1924;0
WIE;1925;0
WIE;1926;1
WIE;1927;0
WIE;1928;0
WIE;1929;0
WIE;1930;0
WIE;1931;0
WIE;1932;0
WIE;1933;0
WIE;1934;0
WIE;1935;1
WIE;1936;0
WIE;1937;0
WIE;1938;0
WIE;1939;0
WIE;1940;0
WIE;1941;0
WIE;1942;0
WIE;1943;0
WIE;1944;0
WIE;1945;0
WIE;1946;0
WIE;1947;0
WIE;1948;0
WIE;1949;0
WIE;1950;0
WIE;1951;0
WIE;1952;0
WIE;1953;0
WIE;1954;0
WIE;1955;1
WIE;1956;0
WIE;1957;0
WIE;1958;1
WIE;1959;0
WIE;1960;0
WIE;1961;1
WIE;1962;0
WIE;1963;0
WIE;1964;0
WIE;1965;0
WIE;1966;0
WIE;1967;0
WIE;1968;1
WIE;1969;0
WIE;1970;0
WIE;1971;0
WIE;1972;0
WIE;1973;1
WIE;1974;0
WIE;1975;1
WIE;1976;0
WIE;1977;0
WIE;1978;1
WIE;1979;0
WIE;1980;0
WIE;1981;0
WIE;1982;0
WIE;1983;0
WIE;1984;0
WIE;1985;0
WIE;1986;0
WIE;1987;0
WIE;1988;0
WIE;1989;0
WIE;1990;0
WIE;1991;0
WIE;1992;0
WIE;1993;1
WIE;1994;1
WIE;1995;0
WIE;1996;0
WIE;1997;0
WIE;1998;0
WIE;1999;0
WIE;2000;0
WIE;2001;0
WIE;2002;0
WIE;2003;0
WIE;2004;0
WIE;2005;1
WIE;2006;1
WIE;2007;2
WIE;2008;0
WIE;2009;0
WIE;2010;1
WIE;2011;0
WIE;2012;0
WIE;2013;0
WIE;2014;0
WIE;2015;0
WIE;2016;0
WIE;2017;0
WIE;2018;0
WIE;2019;0
WIE;2020;0
