 

stn;time;hns000mx
SLF1MR;201110;37
SLF1MR;201111;0
SLF1MR;201112;32
SLF1MR;201201;65
SLF1MR;201202;27
SLF1MR;201203;19
SLF1MR;201204;17
SLF1MR;201205;22
SLF1MR;201206;0
SLF1MR;201207;0
SLF1MR;201208;5
SLF1MR;201209;1
SLF1MR;201210;23
SLF1MR;201211;23
SLF1MR;201212;35
SLF1MR;201301;29
SLF1MR;201302;21
SLF1MR;201303;22
SLF1MR;201304;51
SLF1MR;201305;28
SLF1MR;201306;0
SLF1MR;201307;0
SLF1MR;201308;0
