 

stn;time;rsd300y0
WBR;1900;3
WBR;1901;2
WBR;1902;1
WBR;1903;3
WBR;1904;1
WBR;1905;3
WBR;1906;4
WBR;1907;3
WBR;1908;5
WBR;1909;3
WBR;1910;5
WBR;1911;1
WBR;1912;4
WBR;1913;1
WBR;1914;0
WBR;1915;4
WBR;1916;1
WBR;1917;2
WBR;1918;2
WBR;1919;2
WBR;1920;1
WBR;1921;1
WBR;1922;5
WBR;1923;2
WBR;1924;4
WBR;1925;3
WBR;1926;1
WBR;1927;4
WBR;1928;2
WBR;1929;1
WBR;1930;2
WBR;1931;5
WBR;1932;6
WBR;1933;0
WBR;1934;1
WBR;1935;1
WBR;1936;1
WBR;1937;2
WBR;1938;3
WBR;1939;2
WBR;1940;6
WBR;1941;1
WBR;1942;4
WBR;1943;0
WBR;1944;6
WBR;1945;2
WBR;1946;4
WBR;1947;1
WBR;1948;0
WBR;1949;0
WBR;1950;2
WBR;1951;1
WBR;1952;2
WBR;1953;2
WBR;1954;2
WBR;1955;3
WBR;1956;1
WBR;1957;1
WBR;1958;3
WBR;1959;2
WBR;1960;1
WBR;1961;1
WBR;1962;2
WBR;1963;1
WBR;1964;2
WBR;1965;3
WBR;1966;4
WBR;1967;1
WBR;1968;1
WBR;1969;3
WBR;1970;4
WBR;1971;1
WBR;1972;6
WBR;1973;4
WBR;1974;2
WBR;1975;5
WBR;1976;1
WBR;1977;1
WBR;1978;5
WBR;1979;2
WBR;1980;2
WBR;1981;3
WBR;1982;5
WBR;1983;3
WBR;1984;3
WBR;1985;1
WBR;1986;8
WBR;1987;6
WBR;1988;2
WBR;1989;1
WBR;1990;7
WBR;1991;0
WBR;1992;4
WBR;1993;3
WBR;1994;3
WBR;1995;7
WBR;1996;2
WBR;1997;3
WBR;1998;0
WBR;1999;5
WBR;2000;1
WBR;2001;3
WBR;2002;6
WBR;2003;1
WBR;2004;1
WBR;2005;0
WBR;2006;5
WBR;2007;1
WBR;2008;6
WBR;2009;2
WBR;2010;4
WBR;2011;1
WBR;2012;4
WBR;2013;5
WBR;2014;1
WBR;2015;3
WBR;2016;4
WBR;2017;2
WBR;2018;1
WBR;2019;2
WBR;2020;2
