 

stn;time;rsd700y0
PUD;1974;0
PUD;1975;0
PUD;1976;0
PUD;1977;0
PUD;1978;0
PUD;1979;2
PUD;1980;0
PUD;1981;2
PUD;1982;0
PUD;1983;3
PUD;1984;0
PUD;1985;0
PUD;1986;0
PUD;1987;0
PUD;1988;1
PUD;1989;0
PUD;1990;0
PUD;1991;1
PUD;1992;0
PUD;1993;0
PUD;1994;0
PUD;1995;0
PUD;1996;1
PUD;1997;0
PUD;1998;0
PUD;1999;1
PUD;2000;1
PUD;2001;0
PUD;2002;4
PUD;2003;1
PUD;2004;0
PUD;2005;0
PUD;2006;0
PUD;2007;0
PUD;2008;1
PUD;2009;0
PUD;2010;0
PUD;2011;0
PUD;2012;0
PUD;2013;0
PUD;2014;0
PUD;2015;0
PUD;2016;0
PUD;2017;0
PUD;2018;1
PUD;2019;0
PUD;2020;0
