 

stn;time;rre002mx
VSCLU;201607;67.6
VSCLU;201608;55.5
VSCLU;201609;34.5
VSCLU;201610;64.7
VSCLU;201611;99.5
VSCLU;201612;2.3
VSCLU;201701;41.7
VSCLU;201702;55.9
VSCLU;201703;68.5
VSCLU;201704;30.7
VSCLU;201705;32.9
VSCLU;201706;55.8
VSCLU;201707;43.2
VSCLU;201708;57.0
VSCLU;201709;54.5
VSCLU;201710;41.7
VSCLU;201711;62.9
VSCLU;201712;131.4
VSCLU;201801;77.8
VSCLU;201802;30.8
VSCLU;201803;48.9
VSCLU;201804;30.2
VSCLU;201805;30.0
VSCLU;201806;50.8
VSCLU;201807;41.8
VSCLU;201808;47.7
VSCLU;201809;29.8
VSCLU;201810;44.9
VSCLU;201811;12.1
VSCLU;201812;82.7
VSCLU;201901;29.2
VSCLU;201902;54.8
VSCLU;201903;40.5
VSCLU;201904;19.7
VSCLU;201905;63.9
VSCLU;201906;60.2
VSCLU;201907;49.2
VSCLU;201908;95.3
VSCLU;201909;29.8
VSCLU;201910;73.1
VSCLU;201911;95.7
VSCLU;201912;46.4
VSCLU;202001;50.0
VSCLU;202002;63.4
VSCLU;202003;81.0
VSCLU;202004;37.0
VSCLU;202005;71.7
VSCLU;202006;63.2
VSCLU;202007;58.0
