 

stn;time;rre150y0
SUA;1969;898.6
SUA;1970;1331.9
SUA;1971;838.2
SUA;1972;1018.8
SUA;1973;1076.6
SUA;1974;1240.0
SUA;1975;1121.4
SUA;1976;1027.8
SUA;1977;1227.5
SUA;1978;1121.2
SUA;1979;1321.6
SUA;1980;1064.5
SUA;1981;1509.7
SUA;1982;1071.6
SUA;1983;1115.2
SUA;1984;1074.6
SUA;1985;1118.5
SUA;1986;1216.2
SUA;1987;1334.5
SUA;1988;1235.0
SUA;1989;983.5
SUA;1990;1017.8
SUA;1991;1059.2
SUA;1992;1128.8
SUA;1993;1250.1
SUA;1994;1047.6
SUA;1995;1329.5
SUA;1996;1038.3
SUA;1997;970.1
SUA;1998;1019.7
SUA;1999;1602.8
SUA;2000;1308.2
SUA;2001;1189.1
SUA;2002;1166.3
SUA;2003;831.1
SUA;2004;1001.0
SUA;2005;856.2
SUA;2006;990.4
SUA;2007;984.6
SUA;2008;1070.1
SUA;2009;1022.6
SUA;2010;1051.9
SUA;2011;951.4
SUA;2012;1211.0
SUA;2013;1053.0
SUA;2014;1087.4
SUA;2015;1031.1
SUA;2016;1135.4
SUA;2017;1177.7
SUA;2018;762.7
SUA;2019;1090.5
SUA;2020;1074.2
