 

stn;time;rzz150mx
PIL;201101;1.7
PIL;201102;1.1
PIL;201103;0.6
PIL;201104;2.1
PIL;201105;4.4
PIL;201106;3.4
PIL;201107;4.9
PIL;201108;5.3
PIL;201109;5.3
PIL;201110;1.2
PIL;201111;0.0
PIL;201112;2.9
PIL;201201;2.8
PIL;201202;1.4
PIL;201203;1.6
PIL;201204;1.5
PIL;201205;3.0
PIL;201206;7.6
PIL;201207;4.2
PIL;201208;8.8
PIL;201209;3.3
PIL;201210;2.7
PIL;201211;1.2
PIL;201212;1.5
PIL;201301;1.1
PIL;201302;-
PIL;201303;0.7
PIL;201304;1.1
PIL;201305;1.8
PIL;201306;1.8
PIL;201307;4.2
PIL;201308;6.7
PIL;201309;2.9
PIL;201310;1.8
PIL;201311;1.6
PIL;201312;0.7
PIL;201401;0.6
PIL;201402;0.9
PIL;201403;0.6
PIL;201404;2.1
