 

stn;time;rre002mx
DLGEI;201606;53.6
DLGEI;201607;13.3
DLGEI;201608;17.0
DLGEI;201609;38.1
DLGEI;201610;23.3
DLGEI;201611;17.7
DLGEI;201612;1.0
DLGEI;201701;5.8
DLGEI;201702;14.3
DLGEI;201703;22.5
DLGEI;201704;30.1
DLGEI;201705;22.2
DLGEI;201706;21.7
DLGEI;201707;30.3
DLGEI;201708;28.1
DLGEI;201709;22.8
DLGEI;201710;17.4
DLGEI;201711;25.4
DLGEI;201712;24.4
DLGEI;201801;29.3
DLGEI;201802;20.5
DLGEI;201803;10.4
DLGEI;201804;9.6
DLGEI;201805;33.4
DLGEI;201806;37.8
DLGEI;201807;18.1
DLGEI;201808;16.6
DLGEI;201809;17.6
DLGEI;201810;26.4
DLGEI;201811;2.7
DLGEI;201812;20.0
DLGEI;201901;9.8
DLGEI;201902;9.2
DLGEI;201903;16.9
DLGEI;201904;15.4
DLGEI;201905;37.5
DLGEI;201906;45.4
DLGEI;201907;18.9
DLGEI;201908;22.4
DLGEI;201909;22.3
DLGEI;201910;23.1
DLGEI;201911;18.2
DLGEI;201912;9.4
DLGEI;202001;14.6
DLGEI;202002;25.8
DLGEI;202003;15.7
DLGEI;202004;12.8
DLGEI;202005;24.3
DLGEI;202006;29.7
DLGEI;202007;6.6
DLGEI;202008;40.5
DLGEI;202009;21.4
DLGEI;202010;18.8
DLGEI;202011;7.3
DLGEI;202012;17.0
DLGEI;202101;31.5
DLGEI;202102;14.4
DLGEI;202103;16.3
DLGEI;202104;16.5
DLGEI;202105;28.3
