 

stn;time;rre150m0
WET;190609;85.8
WET;190610;29.3
WET;190611;131.9
WET;190612;135.6
WET;190701;133.1
WET;190702;60.5
WET;190703;175.9
WET;190704;116.8
WET;190705;98.0
WET;190706;125.4
WET;190707;174.9
WET;190708;113.7
WET;190709;100.9
WET;190710;103.1
WET;190711;25.0
WET;190712;119.2
WET;190801;46.6
WET;190802;179.5
WET;190803;116.4
WET;190804;89.5
WET;190805;139.3
WET;190806;65.3
WET;190807;188.9
WET;190808;157.5
WET;190809;187.4
WET;190810;15.2
WET;190811;88.9
WET;190812;47.9
WET;190901;65.4
WET;190902;48.0
WET;190903;64.7
WET;190904;84.9
WET;190905;84.4
WET;190906;210.7
WET;190907;196.8
WET;190908;169.3
WET;190909;102.9
WET;190910;99.3
WET;190911;75.0
WET;190912;90.4
WET;191001;230.6
WET;191002;108.5
WET;191003;32.6
WET;191004;114.9
WET;191005;129.5
WET;191006;189.3
WET;191007;135.8
WET;191008;165.1
WET;191009;131.3
WET;191010;81.1
WET;191011;144.0
WET;191012;87.3
WET;191101;28.9
WET;191102;96.9
WET;191103;72.1
WET;191104;81.0
WET;191105;81.6
WET;191106;187.8
WET;191107;78.0
WET;191108;128.6
WET;191109;153.5
WET;191110;157.4
WET;191111;62.3
WET;191112;118.8
WET;191201;97.6
WET;191202;63.3
WET;191203;101.4
WET;191204;83.8
WET;191205;186.7
WET;191206;141.9
WET;191207;174.5
WET;191208;224.0
WET;191209;78.1
WET;191210;136.7
WET;191211;90.2
WET;191212;75.3
WET;191301;92.9
WET;191302;23.3
WET;191303;56.6
WET;191304;102.9
WET;191305;118.7
WET;191306;157.5
WET;191307;228.0
WET;191308;115.3
WET;191309;86.4
WET;191310;61.5
WET;191311;159.8
WET;191312;147.6
WET;191401;137.8
WET;191402;60.8
WET;191403;220.5
WET;191404;71.5
WET;191405;122.1
WET;191406;105.6
WET;191407;269.2
WET;191408;159.6
WET;191409;131.1
WET;191410;93.4
WET;191411;64.6
WET;191412;45.9
WET;191501;163.3
WET;191502;73.3
WET;191503;109.4
WET;191504;94.7
WET;191505;50.6
WET;191506;128.8
WET;191507;254.1
WET;191508;165.2
WET;191509;152.3
WET;191510;18.9
WET;191511;52.8
WET;191512;116.6
WET;191601;130.6
WET;191602;139.0
WET;191603;106.6
WET;191604;133.3
WET;191605;92.7
WET;191606;233.8
WET;191607;123.1
WET;191608;187.4
WET;191609;148.1
WET;191610;152.8
WET;191611;98.6
WET;191612;155.6
WET;191701;66.5
WET;191702;26.6
WET;191703;71.1
WET;191704;158.5
WET;191705;50.7
WET;191706;136.6
WET;191707;159.2
WET;191708;292.9
WET;191709;52.7
WET;191710;327.6
WET;191711;70.4
WET;191712;57.3
WET;191801;64.1
WET;191802;46.8
WET;191803;50.9
WET;191804;70.4
WET;191805;41.4
WET;191806;233.2
WET;191807;105.8
WET;191808;153.8
WET;191809;144.2
WET;191810;73.6
WET;191811;44.8
WET;191812;329.8
WET;191901;67.1
WET;191902;99.5
WET;191903;105.6
WET;191904;130.4
WET;191905;84.5
WET;191906;144.1
WET;191907;135.0
WET;191908;86.5
WET;191909;90.2
WET;191910;84.2
WET;191911;155.2
WET;191912;248.1
WET;192001;183.2
WET;192002;35.9
WET;192003;44.7
WET;192004;122.3
WET;192005;114.0
WET;192006;113.2
WET;192007;241.8
WET;192008;107.5
WET;192009;192.0
WET;192010;2.9
WET;192011;2.5
WET;192012;50.5
WET;192101;115.3
WET;192102;16.1
WET;192103;23.8
WET;192104;63.9
WET;192105;78.0
WET;192106;205.2
WET;192107;66.4
WET;192108;164.4
WET;192109;127.3
WET;192110;53.4
WET;192111;136.3
WET;192112;52.1
WET;192201;246.4
WET;192202;117.3
WET;192203;111.6
WET;192204;183.0
WET;192205;48.7
WET;192206;165.8
WET;192207;232.5
