 

stn;time;fu3010m1
IYLAA;200909;39.2
IYLAA;200910;56.2
IYLAA;200911;63.7
IYLAA;200912;47.2
IYLAA;201001;49.7
IYLAA;201002;54.0
IYLAA;201003;62.6
IYLAA;201004;53.6
IYLAA;201005;50.8
IYLAA;201006;44.3
IYLAA;201007;44.3
IYLAA;201008;48.2
IYLAA;201009;48.2
IYLAA;201010;58.7
IYLAA;201011;45.0
IYLAA;201012;57.2
IYLAA;201101;43.9
IYLAA;201102;57.6
IYLAA;201103;58.7
IYLAA;201104;49.7
IYLAA;201105;51.8
IYLAA;201106;50.4
IYLAA;201107;45.0
IYLAA;201108;54.0
IYLAA;201109;43.6
IYLAA;201110;45.0
IYLAA;201111;45.7
IYLAA;201112;46.8
IYLAA;201201;59.8
IYLAA;201202;71.3
IYLAA;201203;70.6
IYLAA;201204;59.4
IYLAA;201205;64.4
IYLAA;201206;44.3
IYLAA;201207;56.2
IYLAA;201208;52.9
IYLAA;201209;49.7
IYLAA;201210;51.1
IYLAA;201211;48.6
IYLAA;201212;54.0
IYLAA;201301;55.8
IYLAA;201302;52.9
IYLAA;201303;57.2
IYLAA;201304;53.6
IYLAA;201305;54.4
IYLAA;201306;51.1
IYLAA;201307;59.8
IYLAA;201308;43.6
IYLAA;201309;40.7
IYLAA;201310;51.1
IYLAA;201311;56.5
IYLAA;201312;72.0
IYLAA;201401;52.9
IYLAA;201402;54.4
IYLAA;201403;53.6
IYLAA;201404;54.7
IYLAA;201405;49.0
IYLAA;201406;44.3
IYLAA;201407;50.8
IYLAA;201408;45.0
IYLAA;201409;50.8
IYLAA;201410;81.7
IYLAA;201411;57.2
IYLAA;201412;53.3
IYLAA;201501;56.5
IYLAA;201502;59.8
IYLAA;201503;59.0
IYLAA;201504;56.2
IYLAA;201505;45.0
IYLAA;201506;43.9
IYLAA;201507;38.9
IYLAA;201508;49.3
IYLAA;201509;49.3
IYLAA;201510;44.6
IYLAA;201511;43.2
IYLAA;201512;39.2
IYLAA;201601;42.5
IYLAA;201602;52.9
IYLAA;201603;53.3
IYLAA;201604;43.9
IYLAA;201605;49.0
IYLAA;201606;61.6
IYLAA;201607;50.8
IYLAA;201608;43.2
IYLAA;201609;49.0
IYLAA;201610;42.5
IYLAA;201611;43.9
IYLAA;201612;52.2
IYLAA;201701;59.8
IYLAA;201702;45.4
IYLAA;201703;61.2
IYLAA;201704;52.9
IYLAA;201705;50.8
IYLAA;201706;49.0
IYLAA;201707;59.4
IYLAA;201708;49.0
IYLAA;201709;42.8
IYLAA;201710;52.9
IYLAA;201711;53.3
IYLAA;201712;48.2
IYLAA;201801;49.0
IYLAA;201802;44.3
IYLAA;201803;51.1
IYLAA;201804;46.4
IYLAA;201805;49.0
IYLAA;201806;46.8
IYLAA;201807;40.3
IYLAA;201808;43.9
IYLAA;201809;48.6
IYLAA;201810;55.1
IYLAA;201811;51.8
IYLAA;201812;46.4
IYLAA;201901;60.5
IYLAA;201902;58.0
