 

stn;time;hto000y0
MAU;1972;20
MAU;1973;27
MAU;1974;39
MAU;1975;70
MAU;1976;27
MAU;1977;42
MAU;1978;53
MAU;1979;52
MAU;1980;78
MAU;1981;70
MAU;1982;69
MAU;1983;51
MAU;1984;50
MAU;1985;33
MAU;1986;54
MAU;1987;62
MAU;1988;52
MAU;1989;33
MAU;1990;29
MAU;1991;27
MAU;1992;54
MAU;1993;32
MAU;1994;36
MAU;1995;65
