 

stn;time;brefard0
FLI;20050601;0
FLI;20050602;0
FLI;20050603;1
FLI;20050604;17
FLI;20050605;0
FLI;20050606;0
FLI;20050607;0
FLI;20050608;0
FLI;20050609;0
FLI;20050610;0
FLI;20050611;0
FLI;20050612;20
FLI;20050613;1
FLI;20050614;0
FLI;20050615;0
FLI;20050616;0
FLI;20050617;0
FLI;20050618;0
FLI;20050619;1
FLI;20050620;0
FLI;20050621;1
FLI;20050622;0
FLI;20050623;30
FLI;20050624;322
FLI;20050625;159
FLI;20050626;0
FLI;20050627;0
FLI;20050628;1
FLI;20050629;400
FLI;20050630;14
FLI;20050701;1
FLI;20050702;0
FLI;20050703;0
FLI;20050704;20
FLI;20050705;0
FLI;20050706;0
FLI;20050707;0
FLI;20050708;1
FLI;20050709;1
FLI;20050710;0
FLI;20050711;1
FLI;20050712;0
FLI;20050713;0
FLI;20050714;0
FLI;20050715;0
FLI;20050716;140
FLI;20050717;0
FLI;20050718;305
FLI;20050719;2
FLI;20050720;0
FLI;20050721;0
FLI;20050722;10
FLI;20050723;13
FLI;20050724;0
FLI;20050725;68
FLI;20050726;10
FLI;20050727;0
FLI;20050728;1
FLI;20050729;66
FLI;20050730;77
FLI;20050731;0
FLI;20050801;18
FLI;20050802;17
FLI;20050803;0
FLI;20050804;0
FLI;20050805;0
FLI;20050806;0
FLI;20050807;4
FLI;20050808;0
FLI;20050809;0
FLI;20050810;0
FLI;20050811;25
FLI;20050812;0
FLI;20050813;0
FLI;20050814;3
FLI;20050815;0
FLI;20050816;0
FLI;20050817;0
FLI;20050818;204
FLI;20050819;7
FLI;20050820;32
FLI;20050821;0
FLI;20050822;0
FLI;20050823;0
FLI;20050824;0
FLI;20050825;0
FLI;20050826;0
FLI;20050827;5
FLI;20050828;0
FLI;20050829;0
FLI;20050830;0
FLI;20050831;0
FLI;20050901;1
FLI;20050902;6
FLI;20050903;1
FLI;20050904;1
FLI;20050905;0
FLI;20050906;1
FLI;20050907;0
FLI;20050908;1
FLI;20050909;2
FLI;20050910;0
FLI;20050911;2
FLI;20050912;0
FLI;20050913;0
FLI;20050914;0
FLI;20050915;0
FLI;20050916;3
FLI;20050917;0
FLI;20050918;0
FLI;20050919;0
FLI;20050920;0
FLI;20050921;0
FLI;20050922;0
FLI;20050923;0
FLI;20050924;0
FLI;20050925;3
FLI;20050926;0
FLI;20050927;0
FLI;20050928;0
FLI;20050929;0
FLI;20050930;0
FLI;20051001;0
FLI;20051002;0
FLI;20051003;0
FLI;20051004;0
FLI;20051005;0
FLI;20051006;0
FLI;20051007;0
FLI;20051008;0
FLI;20051009;0
FLI;20051010;0
FLI;20051011;0
FLI;20051012;0
FLI;20051013;0
FLI;20051014;0
FLI;20051015;0
FLI;20051016;0
FLI;20051017;0
FLI;20051018;0
FLI;20051019;0
FLI;20051020;0
FLI;20051021;0
FLI;20051022;1
FLI;20051023;0
FLI;20051024;0
FLI;20051025;0
FLI;20051026;0
FLI;20051027;0
FLI;20051028;0
FLI;20051029;0
FLI;20051030;0
FLI;20051031;0
FLI;20051101;0
FLI;20051102;0
FLI;20051103;0
FLI;20051104;0
FLI;20051105;0
FLI;20051106;0
FLI;20051107;0
FLI;20051108;0
FLI;20051109;0
FLI;20051110;1
FLI;20051111;0
FLI;20051112;0
FLI;20051113;0
FLI;20051114;0
FLI;20051115;0
FLI;20051116;0
FLI;20051117;0
FLI;20051118;0
FLI;20051119;0
FLI;20051120;0
FLI;20051121;0
FLI;20051122;0
FLI;20051123;0
FLI;20051124;0
FLI;20051125;0
FLI;20051126;0
FLI;20051127;0
FLI;20051128;0
FLI;20051129;0
FLI;20051130;0
FLI;20051201;0
FLI;20051202;0
FLI;20051203;0
FLI;20051204;0
FLI;20051205;0
FLI;20051206;0
FLI;20051207;0
FLI;20051208;0
FLI;20051209;0
FLI;20051210;0
FLI;20051211;0
FLI;20051212;0
FLI;20051213;0
FLI;20051214;0
FLI;20051215;0
FLI;20051216;0
FLI;20051217;1
FLI;20051218;0
FLI;20051219;0
FLI;20051220;0
FLI;20051221;0
FLI;20051222;0
FLI;20051223;0
FLI;20051224;0
FLI;20051225;0
FLI;20051226;0
FLI;20051227;0
FLI;20051228;0
FLI;20051229;0
FLI;20051230;0
FLI;20051231;0
FLI;20060101;0
FLI;20060102;0
FLI;20060103;0
FLI;20060104;0
FLI;20060105;0
FLI;20060106;0
FLI;20060107;0
FLI;20060108;0
FLI;20060109;0
FLI;20060110;0
FLI;20060111;0
FLI;20060112;0
FLI;20060113;0
FLI;20060114;0
FLI;20060115;0
FLI;20060116;0
FLI;20060117;0
FLI;20060118;0
FLI;20060119;0
FLI;20060120;0
FLI;20060121;0
FLI;20060122;0
FLI;20060123;0
FLI;20060124;0
FLI;20060125;0
FLI;20060126;0
FLI;20060127;0
FLI;20060128;0
FLI;20060129;0
FLI;20060130;0
FLI;20060131;0
FLI;20060201;0
FLI;20060202;0
FLI;20060203;0
FLI;20060204;0
FLI;20060205;0
FLI;20060206;0
FLI;20060207;0
FLI;20060208;0
FLI;20060209;0
FLI;20060210;0
FLI;20060211;0
FLI;20060212;0
FLI;20060213;0
FLI;20060214;0
FLI;20060215;0
FLI;20060216;0
FLI;20060217;0
FLI;20060218;0
FLI;20060219;0
FLI;20060220;0
FLI;20060221;0
FLI;20060222;0
FLI;20060223;0
FLI;20060224;0
FLI;20060225;0
FLI;20060226;0
FLI;20060227;0
FLI;20060228;0
FLI;20060301;0
FLI;20060302;0
FLI;20060303;0
FLI;20060304;0
FLI;20060305;0
FLI;20060306;0
FLI;20060307;0
FLI;20060308;0
FLI;20060309;0
FLI;20060310;0
FLI;20060311;0
FLI;20060312;0
FLI;20060313;0
FLI;20060314;0
FLI;20060315;0
FLI;20060316;0
FLI;20060317;0
FLI;20060318;0
FLI;20060319;0
FLI;20060320;0
FLI;20060321;0
FLI;20060322;0
FLI;20060323;0
FLI;20060324;0
FLI;20060325;0
FLI;20060326;0
FLI;20060327;0
FLI;20060328;0
FLI;20060329;0
FLI;20060330;0
FLI;20060331;0
FLI;20060401;1
