 

stn;time;rs1000m0
VSVIS;201310;0
VSVIS;201311;0
VSVIS;201312;0
VSVIS;201401;0
VSVIS;201402;0
VSVIS;201403;0
VSVIS;201404;0
VSVIS;201405;0
VSVIS;201406;0
VSVIS;201407;0
VSVIS;201408;0
VSVIS;201409;0
VSVIS;201410;0
VSVIS;201411;0
VSVIS;201412;0
VSVIS;201501;0
VSVIS;201502;0
VSVIS;201503;0
VSVIS;201504;0
VSVIS;201505;0
VSVIS;201506;0
VSVIS;201507;0
VSVIS;201508;0
VSVIS;201509;0
VSVIS;201510;0
VSVIS;201511;0
VSVIS;201512;0
VSVIS;201601;0
VSVIS;201602;0
VSVIS;201603;0
VSVIS;201604;0
VSVIS;201605;0
VSVIS;201606;0
VSVIS;201607;0
VSVIS;201608;0
VSVIS;201609;0
VSVIS;201610;0
VSVIS;201611;0
VSVIS;201612;0
VSVIS;201701;0
VSVIS;201702;0
VSVIS;201703;0
VSVIS;201704;0
VSVIS;201705;0
VSVIS;201706;0
VSVIS;201707;0
VSVIS;201708;0
VSVIS;201709;0
VSVIS;201710;0
VSVIS;201711;0
VSVIS;201712;0
VSVIS;201801;1
VSVIS;201802;0
VSVIS;201803;0
VSVIS;201804;0
VSVIS;201805;0
VSVIS;201806;0
VSVIS;201807;0
VSVIS;201808;0
VSVIS;201809;0
VSVIS;201810;1
VSVIS;201811;0
VSVIS;201812;0
VSVIS;201901;0
VSVIS;201902;0
VSVIS;201903;0
VSVIS;201904;0
VSVIS;201905;0
VSVIS;201906;0
VSVIS;201907;0
VSVIS;201908;0
VSVIS;201909;0
VSVIS;201910;0
