 

stn;time;rti150yx
BRA;1970;19701113
BRA;1971;19710826
BRA;1972;19720404
BRA;1973;19730715
BRA;1974;19740714
BRA;1975;19750531
BRA;1976;19760928
BRA;1977;19770818
BRA;1978;19780807
BRA;1979;19790731
BRA;1980;19800708
BRA;1981;19810526
BRA;1982;19820906
BRA;1983;19830910
BRA;1984;19840905
BRA;1985;19850805
BRA;1986;19860811
BRA;1987;19870716
BRA;1988;19880820
BRA;1989;19890404
BRA;1990;19900605
BRA;1991;19910926
BRA;1992;19920710
BRA;1993;19930923
BRA;1994;19940912
BRA;1995;19950610
BRA;1996;19960621
BRA;1997;19971106
BRA;1998;19980904
BRA;1999;19991003
BRA;2000;20000704
BRA;2001;20010715
BRA;2002;20020503
BRA;2003;20031031
BRA;2004;20040708
BRA;2005;20050801
BRA;2006;20060706
BRA;2007;20070620
BRA;2008;20080706
BRA;2009;20090606
BRA;2010;20100502
